O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value	Date	Domain Source
51-9193.00	1.B.1.c	Artistic	OI	1.00	06/2008	Analyst
51-9193.00	1.B.1.d	Social	OI	1.00	06/2008	Analyst
51-9193.00	1.B.1.e	Enterprising	OI	1.67	06/2008	Analyst
51-9193.00	1.B.1.f	Conventional	OI	5.00	06/2008	Analyst
51-9193.00	1.B.1.g	First Interest High-Point	IH	1.00	06/2008	Analyst
51-9193.00	1.B.1.h	Second Interest High-Point	IH	6.00	06/2008	Analyst
51-9193.00	1.B.1.i	Third Interest High-Point	IH	2.00	06/2008	Analyst
51-9194.00	1.B.1.a	Realistic	OI	7.00	06/2008	Analyst
51-9194.00	1.B.1.b	Investigative	OI	1.00	06/2008	Analyst
51-9194.00	1.B.1.c	Artistic	OI	2.67	06/2008	Analyst
51-9194.00	1.B.1.d	Social	OI	1.67	06/2008	Analyst
51-9194.00	1.B.1.e	Enterprising	OI	2.33	06/2008	Analyst
51-9194.00	1.B.1.f	Conventional	OI	3.33	06/2008	Analyst
51-9194.00	1.B.1.g	First Interest High-Point	IH	1.00	06/2008	Analyst
51-9194.00	1.B.1.h	Second Interest High-Point	IH	6.00	06/2008	Analyst
51-9194.00	1.B.1.i	Third Interest High-Point	IH	0.00	06/2008	Analyst
51-9195.03	1.B.1.a	Realistic	OI	7.00	06/2008	Analyst
51-9195.03	1.B.1.b	Investigative	OI	1.67	06/2008	Analyst
51-9195.03	1.B.1.c	Artistic	OI	6.00	06/2008	Analyst
51-9195.03	1.B.1.d	Social	OI	1.00	06/2008	Analyst
51-9195.03	1.B.1.e	Enterprising	OI	1.67	06/2008	Analyst
51-9195.03	1.B.1.f	Conventional	OI	2.67	06/2008	Analyst
51-9195.03	1.B.1.g	First Interest High-Point	IH	1.00	06/2008	Analyst
51-9195.03	1.B.1.h	Second Interest High-Point	IH	3.00	06/2008	Analyst
51-9195.03	1.B.1.i	Third Interest High-Point	IH	0.00	06/2008	Analyst
51-9195.04	1.B.1.a	Realistic	OI	6.67	06/2008	Analyst
51-9195.04	1.B.1.b	Investigative	OI	3.00	06/2008	Analyst
51-9195.04	1.B.1.c	Artistic	OI	4.33	06/2008	Analyst
51-9195.04	1.B.1.d	Social	OI	1.00	06/2008	Analyst
51-9195.04	1.B.1.e	Enterprising	OI	2.00	06/2008	Analyst
51-9195.04	1.B.1.f	Conventional	OI	5.00	06/2008	Analyst
51-9195.04	1.B.1.g	First Interest High-Point	IH	1.00	06/2008	Analyst
51-9195.04	1.B.1.h	Second Interest High-Point	IH	6.00	06/2008	Analyst
51-9195.04	1.B.1.i	Third Interest High-Point	IH	3.00	06/2008	Analyst
51-9195.05	1.B.1.a	Realistic	OI	6.67	06/2008	Analyst
51-9195.05	1.B.1.b	Investigative	OI	1.33	06/2008	Analyst
51-9195.05	1.B.1.c	Artistic	OI	4.00	06/2008	Analyst
51-9195.05	1.B.1.d	Social	OI	1.00	06/2008	Analyst
51-9195.05	1.B.1.e	Enterprising	OI	1.33	06/2008	Analyst
51-9195.05	1.B.1.f	Conventional	OI	1.67	06/2008	Analyst
51-9195.05	1.B.1.g	First Interest High-Point	IH	1.00	06/2008	Analyst
51-9195.05	1.B.1.h	Second Interest High-Point	IH	3.00	06/2008	Analyst
51-9195.05	1.B.1.i	Third Interest High-Point	IH	0.00	06/2008	Analyst
51-9195.07	1.B.1.a	Realistic	OI	7.00	06/2008	Analyst
51-9195.07	1.B.1.b	Investigative	OI	1.00	06/2008	Analyst
51-9195.07	1.B.1.c	Artistic	OI	1.00	06/2008	Analyst
51-9195.07	1.B.1.d	Social	OI	1.00	06/2008	Analyst
51-9195.07	1.B.1.e	Enterprising	OI	1.00	06/2008	Analyst
51-9195.07	1.B.1.f	Conventional	OI	2.33	06/2008	Analyst
51-9195.07	1.B.1.g	First Interest High-Point	IH	1.00	06/2008	Analyst
51-9195.07	1.B.1.h	Second Interest High-Point	IH	6.00	06/2008	Analyst
51-9195.07	1.B.1.i	Third Interest High-Point	IH	0.00	06/2008	Analyst
51-9196.00	1.B.1.a	Realistic	OI	6.67	06/2008	Analyst
51-9196.00	1.B.1.b	Investigative	OI	3.00	06/2008	Analyst
51-9196.00	1.B.1.c	Artistic	OI	1.00	06/2008	Analyst
51-9196.00	1.B.1.d	Social	OI	1.00	06/2008	Analyst
51-9196.00	1.B.1.e	Enterprising	OI	2.33	06/2008	Analyst
51-9196.00	1.B.1.f	Conventional	OI	4.67	06/2008	Analyst
51-9196.00	1.B.1.g	First Interest High-Point	IH	1.00	06/2008	Analyst
51-9196.00	1.B.1.h	Second Interest High-Point	IH	6.00	06/2008	Analyst
51-9196.00	1.B.1.i	Third Interest High-Point	IH	0.00	06/2008	Analyst
51-9197.00	1.B.1.a	Realistic	OI	7.00	06/2008	Analyst
51-9197.00	1.B.1.b	Investigative	OI	3.00	06/2008	Analyst
51-9197.00	1.B.1.c	Artistic	OI	1.33	06/2008	Analyst
51-9197.00	1.B.1.d	Social	OI	1.00	06/2008	Analyst
51-9197.00	1.B.1.e	Enterprising	OI	1.67	06/2008	Analyst
51-9197.00	1.B.1.f	Conventional	OI	4.33	06/2008	Analyst
51-9197.00	1.B.1.g	First Interest High-Point	IH	1.00	06/2008	Analyst
51-9197.00	1.B.1.h	Second Interest High-Point	IH	6.00	06/2008	Analyst
51-9197.00	1.B.1.i	Third Interest High-Point	IH	0.00	06/2008	Analyst
51-9198.00	1.B.1.a	Realistic	OI	7.00	06/2008	Analyst
51-9198.00	1.B.1.b	Investigative	OI	3.00	06/2008	Analyst
51-9198.00	1.B.1.c	Artistic	OI	1.33	06/2008	Analyst
51-9198.00	1.B.1.d	Social	OI	1.33	06/2008	Analyst
51-9198.00	1.B.1.e	Enterprising	OI	1.33	06/2008	Analyst
51-9198.00	1.B.1.f	Conventional	OI	5.00	06/2008	Analyst
51-9198.00	1.B.1.g	First Interest High-Point	IH	1.00	06/2008	Analyst
51-9198.00	1.B.1.h	Second Interest High-Point	IH	6.00	06/2008	Analyst
51-9198.00	1.B.1.i	Third Interest High-Point	IH	0.00	06/2008	Analyst
51-9199.01	1.B.1.a	Realistic	OI	6.67	07/2013	Analyst
51-9199.01	1.B.1.b	Investigative	OI	1.33	07/2013	Analyst
51-9199.01	1.B.1.c	Artistic	OI	1.33	07/2013	Analyst
51-9199.01	1.B.1.d	Social	OI	1.33	07/2013	Analyst
51-9199.01	1.B.1.e	Enterprising	OI	1.67	07/2013	Analyst
51-9199.01	1.B.1.f	Conventional	OI	6.67	07/2013	Analyst
51-9199.01	1.B.1.g	First Interest High-Point	IH	1.00	07/2013	Analyst
51-9199.01	1.B.1.h	Second Interest High-Point	IH	6.00	07/2013	Analyst
51-9199.01	1.B.1.i	Third Interest High-Point	IH	0.00	07/2013	Analyst
53-1011.00	1.B.1.a	Realistic	OI	5.67	06/2008	Analyst
53-1011.00	1.B.1.b	Investigative	OI	2.67	06/2008	Analyst
53-1011.00	1.B.1.c	Artistic	OI	1.33	06/2008	Analyst
53-1011.00	1.B.1.d	Social	OI	2.00	06/2008	Analyst
53-1011.00	1.B.1.e	Enterprising	OI	7.00	06/2008	Analyst
53-1011.00	1.B.1.f	Conventional	OI	3.67	06/2008	Analyst
53-1011.00	1.B.1.g	First Interest High-Point	IH	5.00	06/2008	Analyst
53-1011.00	1.B.1.h	Second Interest High-Point	IH	1.00	06/2008	Analyst
53-1011.00	1.B.1.i	Third Interest High-Point	IH	0.00	06/2008	Analyst
53-1021.00	1.B.1.a	Realistic	OI	4.67	06/2008	Analyst
53-1021.00	1.B.1.b	Investigative	OI	1.33	06/2008	Analyst
53-1021.00	1.B.1.c	Artistic	OI	1.00	06/2008	Analyst
53-1021.00	1.B.1.d	Social	OI	2.33	06/2008	Analyst
53-1021.00	1.B.1.e	Enterprising	OI	7.00	06/2008	Analyst
53-1021.00	1.B.1.f	Conventional	OI	4.33	06/2008	Analyst
53-1021.00	1.B.1.g	First Interest High-Point	IH	5.00	06/2008	Analyst
53-1021.00	1.B.1.h	Second Interest High-Point	IH	1.00	06/2008	Analyst
53-1021.00	1.B.1.i	Third Interest High-Point	IH	6.00	06/2008	Analyst
53-1021.01	1.B.1.a	Realistic	OI	2.67	07/2013	Analyst
53-1021.01	1.B.1.b	Investigative	OI	1.67	07/2013	Analyst
53-1021.01	1.B.1.c	Artistic	OI	1.00	07/2013	Analyst
53-1021.01	1.B.1.d	Social	OI	2.00	07/2013	Analyst
53-1021.01	1.B.1.e	Enterprising	OI	5.67	07/2013	Analyst
53-1021.01	1.B.1.f	Conventional	OI	4.00	07/2013	Analyst
53-1021.01	1.B.1.g	First Interest High-Point	IH	5.00	07/2013	Analyst
53-1021.01	1.B.1.h	Second Interest High-Point	IH	6.00	07/2013	Analyst
53-1021.01	1.B.1.i	Third Interest High-Point	IH	0.00	07/2013	Analyst
53-1031.00	1.B.1.a	Realistic	OI	4.67	06/2008	Analyst
53-1031.00	1.B.1.b	Investigative	OI	1.67	06/2008	Analyst
53-1031.00	1.B.1.c	Artistic	OI	1.00	06/2008	Analyst
53-1031.00	1.B.1.d	Social	OI	2.00	06/2008	Analyst
53-1031.00	1.B.1.e	Enterprising	OI	7.00	06/2008	Analyst
53-1031.00	1.B.1.f	Conventional	OI	5.67	06/2008	Analyst
53-1031.00	1.B.1.g	First Interest High-Point	IH	5.00	06/2008	Analyst
53-1031.00	1.B.1.h	Second Interest High-Point	IH	6.00	06/2008	Analyst
53-1031.00	1.B.1.i	Third Interest High-Point	IH	1.00	06/2008	Analyst
53-2011.00	1.B.1.a	Realistic	OI	7.00	06/2008	Analyst
53-2011.00	1.B.1.b	Investigative	OI	4.33	06/2008	Analyst
53-2011.00	1.B.1.c	Artistic	OI	1.33	06/2008	Analyst
53-2011.00	1.B.1.d	Social	OI	1.67	06/2008	Analyst
53-2011.00	1.B.1.e	Enterprising	OI	3.00	06/2008	Analyst
53-2011.00	1.B.1.f	Conventional	OI	5.33	06/2008	Analyst
53-2011.00	1.B.1.g	First Interest High-Point	IH	1.00	06/2008	Analyst
53-2011.00	1.B.1.h	Second Interest High-Point	IH	6.00	06/2008	Analyst
53-2011.00	1.B.1.i	Third Interest High-Point	IH	2.00	06/2008	Analyst
53-2012.00	1.B.1.a	Realistic	OI	6.67	06/2008	Analyst
53-2012.00	1.B.1.b	Investigative	OI	4.33	06/2008	Analyst
53-2012.00	1.B.1.c	Artistic	OI	1.00	06/2008	Analyst
53-2012.00	1.B.1.d	Social	OI	2.33	06/2008	Analyst
53-2012.00	1.B.1.e	Enterprising	OI	4.33	06/2008	Analyst
53-2012.00	1.B.1.f	Conventional	OI	3.67	06/2008	Analyst
53-2012.00	1.B.1.g	First Interest High-Point	IH	1.00	06/2008	Analyst
53-2012.00	1.B.1.h	Second Interest High-Point	IH	2.00	06/2008	Analyst
53-2012.00	1.B.1.i	Third Interest High-Point	IH	5.00	06/2008	Analyst
53-2021.00	1.B.1.a	Realistic	OI	3.67	06/2008	Analyst
53-2021.00	1.B.1.b	Investigative	OI	2.33	06/2008	Analyst
53-2021.00	1.B.1.c	Artistic	OI	1.00	06/2008	Analyst
53-2021.00	1.B.1.d	Social	OI	2.33	06/2008	Analyst
53-2021.00	1.B.1.e	Enterprising	OI	6.33	06/2008	Analyst
53-2021.00	1.B.1.f	Conventional	OI	6.00	06/2008	Analyst
53-2021.00	1.B.1.g	First Interest High-Point	IH	5.00	06/2008	Analyst
53-2021.00	1.B.1.h	Second Interest High-Point	IH	6.00	06/2008	Analyst
53-2021.00	1.B.1.i	Third Interest High-Point	IH	0.00	06/2008	Analyst
53-2022.00	1.B.1.a	Realistic	OI	3.67	06/2008	Analyst
53-2022.00	1.B.1.b	Investigative	OI	3.67	06/2008	Analyst
53-2022.00	1.B.1.c	Artistic	OI	1.00	06/2008	Analyst
53-2022.00	1.B.1.d	Social	OI	2.33	06/2008	Analyst
53-2022.00	1.B.1.e	Enterprising	OI	5.00	06/2008	Analyst
53-2022.00	1.B.1.f	Conventional	OI	5.00	06/2008	Analyst
53-2022.00	1.B.1.g	First Interest High-Point	IH	5.00	06/2008	Analyst
53-2022.00	1.B.1.h	Second Interest High-Point	IH	6.00	06/2008	Analyst
53-2022.00	1.B.1.i	Third Interest High-Point	IH	1.00	06/2008	Analyst
53-2031.00	1.B.1.a	Realistic	OI	3.33	06/2008	Analyst
53-2031.00	1.B.1.b	Investigative	OI	1.33	06/2008	Analyst
53-2031.00	1.B.1.c	Artistic	OI	2.33	06/2008	Analyst
53-2031.00	1.B.1.d	Social	OI	5.33	06/2008	Analyst
53-2031.00	1.B.1.e	Enterprising	OI	6.00	06/2008	Analyst
53-2031.00	1.B.1.f	Conventional	OI	4.67	06/2008	Analyst
53-2031.00	1.B.1.g	First Interest High-Point	IH	5.00	06/2008	Analyst
53-2031.00	1.B.1.h	Second Interest High-Point	IH	4.00	06/2008	Analyst
53-2031.00	1.B.1.i	Third Interest High-Point	IH	6.00	06/2008	Analyst
53-3011.00	1.B.1.a	Realistic	OI	7.00	06/2008	Analyst
53-3011.00	1.B.1.b	Investigative	OI	1.67	06/2008	Analyst
53-3011.00	1.B.1.c	Artistic	OI	1.33	06/2008	Analyst
53-3011.00	1.B.1.d	Social	OI	5.67	06/2008	Analyst
53-3011.00	1.B.1.e	Enterprising	OI	3.33	06/2008	Analyst
53-3011.00	1.B.1.f	Conventional	OI	3.00	06/2008	Analyst
53-3011.00	1.B.1.g	First Interest High-Point	IH	1.00	06/2008	Analyst
53-3011.00	1.B.1.h	Second Interest High-Point	IH	4.00	06/2008	Analyst
53-3011.00	1.B.1.i	Third Interest High-Point	IH	0.00	06/2008	Analyst
53-3021.00	1.B.1.a	Realistic	OI	7.00	06/2008	Analyst
53-3021.00	1.B.1.b	Investigative	OI	1.00	06/2008	Analyst
53-3021.00	1.B.1.c	Artistic	OI	1.00	06/2008	Analyst
53-3021.00	1.B.1.d	Social	OI	3.67	06/2008	Analyst
53-3021.00	1.B.1.e	Enterprising	OI	3.00	06/2008	Analyst
53-3021.00	1.B.1.f	Conventional	OI	2.33	06/2008	Analyst
53-3021.00	1.B.1.g	First Interest High-Point	IH	1.00	06/2008	Analyst
53-3021.00	1.B.1.h	Second Interest High-Point	IH	4.00	06/2008	Analyst
53-3021.00	1.B.1.i	Third Interest High-Point	IH	0.00	06/2008	Analyst
53-3022.00	1.B.1.a	Realistic	OI	7.00	06/2008	Analyst
53-3022.00	1.B.1.b	Investigative	OI	1.67	06/2008	Analyst
53-3022.00	1.B.1.c	Artistic	OI	1.00	06/2008	Analyst
53-3022.00	1.B.1.d	Social	OI	3.33	06/2008	Analyst
53-3022.00	1.B.1.e	Enterprising	OI	3.33	06/2008	Analyst
53-3022.00	1.B.1.f	Conventional	OI	5.00	06/2008	Analyst
53-3022.00	1.B.1.g	First Interest High-Point	IH	1.00	06/2008	Analyst
53-3022.00	1.B.1.h	Second Interest High-Point	IH	6.00	06/2008	Analyst
53-3022.00	1.B.1.i	Third Interest High-Point	IH	0.00	06/2008	Analyst
53-3031.00	1.B.1.a	Realistic	OI	6.00	06/2008	Analyst
53-3031.00	1.B.1.b	Investigative	OI	1.00	06/2008	Analyst
53-3031.00	1.B.1.c	Artistic	OI	1.33	06/2008	Analyst
53-3031.00	1.B.1.d	Social	OI	2.33	06/2008	Analyst
53-3031.00	1.B.1.e	Enterprising	OI	5.67	06/2008	Analyst
53-3031.00	1.B.1.f	Conventional	OI	3.33	06/2008	Analyst
53-3031.00	1.B.1.g	First Interest High-Point	IH	1.00	06/2008	Analyst
53-3031.00	1.B.1.h	Second Interest High-Point	IH	5.00	06/2008	Analyst
53-3031.00	1.B.1.i	Third Interest High-Point	IH	0.00	06/2008	Analyst
53-3032.00	1.B.1.a	Realistic	OI	7.00	06/2008	Analyst
53-3032.00	1.B.1.b	Investigative	OI	3.00	06/2008	Analyst
53-3032.00	1.B.1.c	Artistic	OI	1.00	06/2008	Analyst
53-3032.00	1.B.1.d	Social	OI	1.00	06/2008	Analyst
53-3032.00	1.B.1.e	Enterprising	OI	2.00	06/2008	Analyst
53-3032.00	1.B.1.f	Conventional	OI	4.67	06/2008	Analyst
53-3032.00	1.B.1.g	First Interest High-Point	IH	1.00	06/2008	Analyst
53-3032.00	1.B.1.h	Second Interest High-Point	IH	6.00	06/2008	Analyst
53-3032.00	1.B.1.i	Third Interest High-Point	IH	0.00	06/2008	Analyst
53-3033.00	1.B.1.a	Realistic	OI	7.00	06/2008	Analyst
53-3033.00	1.B.1.b	Investigative	OI	2.67	06/2008	Analyst
53-3033.00	1.B.1.c	Artistic	OI	1.00	06/2008	Analyst
53-3033.00	1.B.1.d	Social	OI	1.00	06/2008	Analyst
53-3033.00	1.B.1.e	Enterprising	OI	3.00	06/2008	Analyst
53-3033.00	1.B.1.f	Conventional	OI	5.33	06/2008	Analyst
53-3033.00	1.B.1.g	First Interest High-Point	IH	1.00	06/2008	Analyst
53-3033.00	1.B.1.h	Second Interest High-Point	IH	6.00	06/2008	Analyst
53-3033.00	1.B.1.i	Third Interest High-Point	IH	0.00	06/2008	Analyst
53-3041.00	1.B.1.a	Realistic	OI	5.67	06/2008	Analyst
53-3041.00	1.B.1.b	Investigative	OI	1.33	06/2008	Analyst
53-3041.00	1.B.1.c	Artistic	OI	1.00	06/2008	Analyst
53-3041.00	1.B.1.d	Social	OI	3.00	06/2008	Analyst
53-3041.00	1.B.1.e	Enterprising	OI	5.00	06/2008	Analyst
53-3041.00	1.B.1.f	Conventional	OI	2.67	06/2008	Analyst
53-3041.00	1.B.1.g	First Interest High-Point	IH	1.00	06/2008	Analyst
53-3041.00	1.B.1.h	Second Interest High-Point	IH	5.00	06/2008	Analyst
53-3041.00	1.B.1.i	Third Interest High-Point	IH	0.00	06/2008	Analyst
53-4011.00	1.B.1.a	Realistic	OI	7.00	06/2008	Analyst
53-4011.00	1.B.1.b	Investigative	OI	2.33	06/2008	Analyst
53-4011.00	1.B.1.c	Artistic	OI	1.33	06/2008	Analyst
53-4011.00	1.B.1.d	Social	OI	1.67	06/2008	Analyst
53-4011.00	1.B.1.e	Enterprising	OI	2.33	06/2008	Analyst
53-4011.00	1.B.1.f	Conventional	OI	4.67	06/2008	Analyst
53-4011.00	1.B.1.g	First Interest High-Point	IH	1.00	06/2008	Analyst
53-4011.00	1.B.1.h	Second Interest High-Point	IH	6.00	06/2008	Analyst
53-4011.00	1.B.1.i	Third Interest High-Point	IH	0.00	06/2008	Analyst
53-4012.00	1.B.1.a	Realistic	OI	6.67	06/2008	Analyst
53-4012.00	1.B.1.b	Investigative	OI	3.00	06/2008	Analyst
53-4012.00	1.B.1.c	Artistic	OI	1.00	06/2008	Analyst
53-4012.00	1.B.1.d	Social	OI	1.33	06/2008	Analyst
53-4012.00	1.B.1.e	Enterprising	OI	2.33	06/2008	Analyst
53-4012.00	1.B.1.f	Conventional	OI	5.33	06/2008	Analyst
53-4012.00	1.B.1.g	First Interest High-Point	IH	1.00	06/2008	Analyst
53-4012.00	1.B.1.h	Second Interest High-Point	IH	6.00	06/2008	Analyst
53-4012.00	1.B.1.i	Third Interest High-Point	IH	0.00	06/2008	Analyst
53-4013.00	1.B.1.a	Realistic	OI	7.00	06/2008	Analyst
53-4013.00	1.B.1.b	Investigative	OI	3.67	06/2008	Analyst
53-4013.00	1.B.1.c	Artistic	OI	1.00	06/2008	Analyst
53-4013.00	1.B.1.d	Social	OI	1.67	06/2008	Analyst
53-4013.00	1.B.1.e	Enterprising	OI	3.33	06/2008	Analyst
53-4013.00	1.B.1.f	Conventional	OI	4.33	06/2008	Analyst
53-4013.00	1.B.1.g	First Interest High-Point	IH	1.00	06/2008	Analyst
53-4013.00	1.B.1.h	Second Interest High-Point	IH	6.00	06/2008	Analyst
53-4013.00	1.B.1.i	Third Interest High-Point	IH	2.00	06/2008	Analyst
53-4021.00	1.B.1.a	Realistic	OI	7.00	06/2008	Analyst
53-4021.00	1.B.1.b	Investigative	OI	1.33	06/2008	Analyst
53-4021.00	1.B.1.c	Artistic	OI	1.00	06/2008	Analyst
53-4021.00	1.B.1.d	Social	OI	1.33	06/2008	Analyst
53-4021.00	1.B.1.e	Enterprising	OI	2.33	06/2008	Analyst
53-4021.00	1.B.1.f	Conventional	OI	3.33	06/2008	Analyst
53-4021.00	1.B.1.g	First Interest High-Point	IH	1.00	06/2008	Analyst
53-4021.00	1.B.1.h	Second Interest High-Point	IH	6.00	06/2008	Analyst
53-4021.00	1.B.1.i	Third Interest High-Point	IH	0.00	06/2008	Analyst
53-4031.00	1.B.1.a	Realistic	OI	5.67	06/2008	Analyst
53-4031.00	1.B.1.b	Investigative	OI	2.33	06/2008	Analyst
53-4031.00	1.B.1.c	Artistic	OI	1.00	06/2008	Analyst
53-4031.00	1.B.1.d	Social	OI	1.33	06/2008	Analyst
53-4031.00	1.B.1.e	Enterprising	OI	6.33	06/2008	Analyst
53-4031.00	1.B.1.f	Conventional	OI	5.00	06/2008	Analyst
53-4031.00	1.B.1.g	First Interest High-Point	IH	5.00	06/2008	Analyst
53-4031.00	1.B.1.h	Second Interest High-Point	IH	1.00	06/2008	Analyst
53-4031.00	1.B.1.i	Third Interest High-Point	IH	6.00	06/2008	Analyst
53-4041.00	1.B.1.a	Realistic	OI	7.00	06/2008	Analyst
53-4041.00	1.B.1.b	Investigative	OI	2.67	06/2008	Analyst
53-4041.00	1.B.1.c	Artistic	OI	1.00	06/2008	Analyst
53-4041.00	1.B.1.d	Social	OI	2.67	06/2008	Analyst
53-4041.00	1.B.1.e	Enterprising	OI	3.00	06/2008	Analyst
53-4041.00	1.B.1.f	Conventional	OI	5.33	06/2008	Analyst
53-4041.00	1.B.1.g	First Interest High-Point	IH	1.00	06/2008	Analyst
53-4041.00	1.B.1.h	Second Interest High-Point	IH	6.00	06/2008	Analyst
53-4041.00	1.B.1.i	Third Interest High-Point	IH	0.00	06/2008	Analyst
53-5011.00	1.B.1.a	Realistic	OI	7.00	06/2008	Analyst
53-5011.00	1.B.1.b	Investigative	OI	3.00	06/2008	Analyst
53-5011.00	1.B.1.c	Artistic	OI	1.00	06/2008	Analyst
53-5011.00	1.B.1.d	Social	OI	1.00	06/2008	Analyst
53-5011.00	1.B.1.e	Enterprising	OI	3.33	06/2008	Analyst
53-5011.00	1.B.1.f	Conventional	OI	5.00	06/2008	Analyst
53-5011.00	1.B.1.g	First Interest High-Point	IH	1.00	06/2008	Analyst
53-5011.00	1.B.1.h	Second Interest High-Point	IH	6.00	06/2008	Analyst
53-5011.00	1.B.1.i	Third Interest High-Point	IH	0.00	06/2008	Analyst
53-5021.01	1.B.1.a	Realistic	OI	6.00	06/2008	Analyst
53-5021.01	1.B.1.b	Investigative	OI	2.33	06/2008	Analyst
53-5021.01	1.B.1.c	Artistic	OI	1.00	06/2008	Analyst
53-5021.01	1.B.1.d	Social	OI	2.33	06/2008	Analyst
53-5021.01	1.B.1.e	Enterprising	OI	6.67	06/2008	Analyst
53-5021.01	1.B.1.f	Conventional	OI	3.67	06/2008	Analyst
53-5021.01	1.B.1.g	First Interest High-Point	IH	5.00	06/2008	Analyst
53-5021.01	1.B.1.h	Second Interest High-Point	IH	1.00	06/2008	Analyst
53-5021.01	1.B.1.i	Third Interest High-Point	IH	0.00	06/2008	Analyst
53-5021.02	1.B.1.a	Realistic	OI	6.00	06/2008	Analyst
53-5021.02	1.B.1.b	Investigative	OI	3.00	06/2008	Analyst
53-5021.02	1.B.1.c	Artistic	OI	1.00	06/2008	Analyst
53-5021.02	1.B.1.d	Social	OI	2.00	06/2008	Analyst
53-5021.02	1.B.1.e	Enterprising	OI	6.67	06/2008	Analyst
53-5021.02	1.B.1.f	Conventional	OI	5.33	06/2008	Analyst
53-5021.02	1.B.1.g	First Interest High-Point	IH	5.00	06/2008	Analyst
53-5021.02	1.B.1.h	Second Interest High-Point	IH	1.00	06/2008	Analyst
53-5021.02	1.B.1.i	Third Interest High-Point	IH	6.00	06/2008	Analyst
53-5021.03	1.B.1.a	Realistic	OI	7.00	06/2008	Analyst
53-5021.03	1.B.1.b	Investigative	OI	4.33	06/2008	Analyst
53-5021.03	1.B.1.c	Artistic	OI	1.00	06/2008	Analyst
53-5021.03	1.B.1.d	Social	OI	2.00	06/2008	Analyst
53-5021.03	1.B.1.e	Enterprising	OI	4.33	06/2008	Analyst
53-5021.03	1.B.1.f	Conventional	OI	4.33	06/2008	Analyst
53-5021.03	1.B.1.g	First Interest High-Point	IH	1.00	06/2008	Analyst
53-5021.03	1.B.1.h	Second Interest High-Point	IH	6.00	06/2008	Analyst
53-5021.03	1.B.1.i	Third Interest High-Point	IH	2.00	06/2008	Analyst
53-5022.00	1.B.1.a	Realistic	OI	7.00	06/2008	Analyst
53-5022.00	1.B.1.b	Investigative	OI	3.00	06/2008	Analyst
53-5022.00	1.B.1.c	Artistic	OI	1.00	06/2008	Analyst
53-5022.00	1.B.1.d	Social	OI	1.67	06/2008	Analyst
53-5022.00	1.B.1.e	Enterprising	OI	4.67	06/2008	Analyst
53-5022.00	1.B.1.f	Conventional	OI	4.67	06/2008	Analyst
53-5022.00	1.B.1.g	First Interest High-Point	IH	1.00	06/2008	Analyst
53-5022.00	1.B.1.h	Second Interest High-Point	IH	6.00	06/2008	Analyst
53-5022.00	1.B.1.i	Third Interest High-Point	IH	5.00	06/2008	Analyst
53-5031.00	1.B.1.a	Realistic	OI	7.00	06/2008	Analyst
53-5031.00	1.B.1.b	Investigative	OI	3.00	06/2008	Analyst
53-5031.00	1.B.1.c	Artistic	OI	1.00	06/2008	Analyst
53-5031.00	1.B.1.d	Social	OI	2.00	06/2008	Analyst
53-5031.00	1.B.1.e	Enterprising	OI	5.00	06/2008	Analyst
53-5031.00	1.B.1.f	Conventional	OI	5.33	06/2008	Analyst
53-5031.00	1.B.1.g	First Interest High-Point	IH	1.00	06/2008	Analyst
53-5031.00	1.B.1.h	Second Interest High-Point	IH	6.00	06/2008	Analyst
53-5031.00	1.B.1.i	Third Interest High-Point	IH	5.00	06/2008	Analyst
53-6011.00	1.B.1.a	Realistic	OI	6.67	06/2008	Analyst
53-6011.00	1.B.1.b	Investigative	OI	1.67	06/2008	Analyst
53-6011.00	1.B.1.c	Artistic	OI	1.00	06/2008	Analyst
53-6011.00	1.B.1.d	Social	OI	1.33	06/2008	Analyst
53-6011.00	1.B.1.e	Enterprising	OI	3.67	06/2008	Analyst
53-6011.00	1.B.1.f	Conventional	OI	4.33	06/2008	Analyst
53-6011.00	1.B.1.g	First Interest High-Point	IH	1.00	06/2008	Analyst
53-6011.00	1.B.1.h	Second Interest High-Point	IH	6.00	06/2008	Analyst
53-6011.00	1.B.1.i	Third Interest High-Point	IH	5.00	06/2008	Analyst
53-6021.00	1.B.1.a	Realistic	OI	6.67	06/2008	Analyst
53-6021.00	1.B.1.b	Investigative	OI	1.00	06/2008	Analyst
53-6021.00	1.B.1.c	Artistic	OI	1.00	06/2008	Analyst
53-6021.00	1.B.1.d	Social	OI	2.67	06/2008	Analyst
53-6021.00	1.B.1.e	Enterprising	OI	3.33	06/2008	Analyst
53-6021.00	1.B.1.f	Conventional	OI	5.67	06/2008	Analyst
53-6021.00	1.B.1.g	First Interest High-Point	IH	1.00	06/2008	Analyst
53-6021.00	1.B.1.h	Second Interest High-Point	IH	6.00	06/2008	Analyst
53-6021.00	1.B.1.i	Third Interest High-Point	IH	0.00	06/2008	Analyst
53-6031.00	1.B.1.a	Realistic	OI	7.00	06/2008	Analyst
53-6031.00	1.B.1.b	Investigative	OI	2.33	06/2008	Analyst
53-6031.00	1.B.1.c	Artistic	OI	1.00	06/2008	Analyst
53-6031.00	1.B.1.d	Social	OI	3.33	06/2008	Analyst
53-6031.00	1.B.1.e	Enterprising	OI	2.33	06/2008	Analyst
