O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value	N	Standard Error	Lower CI Bound	Upper CI Bound	Recommend Suppress	Date	Domain Source
49-2021.01	1.C.4.c	Adaptability/Flexibility	IM	4.13	16	0.18	3.75	4.51	N	08/2018	Incumbent
49-2021.01	1.C.5.a	Dependability	IM	4.05	16	0.20	3.62	4.48	N	08/2018	Incumbent
49-2021.01	1.C.5.b	Attention to Detail	IM	4.30	16	0.18	3.92	4.68	N	08/2018	Incumbent
49-2021.01	1.C.5.c	Integrity	IM	4.62	16	0.15	4.30	4.94	N	08/2018	Incumbent
49-2021.01	1.C.6	Independence	IM	3.91	16	0.16	3.57	4.25	N	08/2018	Incumbent
49-2021.01	1.C.7.a	Innovation	IM	3.38	15	0.24	2.86	3.89	N	08/2018	Incumbent
49-2021.01	1.C.7.b	Analytical Thinking	IM	4.03	15	0.13	3.75	4.31	N	08/2018	Incumbent
49-2022.00	1.C.1.a	Achievement/Effort	IM	3.54	22	0.14	3.26	3.82	N	07/2017	Incumbent
49-2022.00	1.C.1.b	Persistence	IM	3.80	22	0.23	3.31	4.28	N	07/2017	Incumbent
49-2022.00	1.C.1.c	Initiative	IM	3.73	22	0.22	3.26	4.20	N	07/2017	Incumbent
49-2022.00	1.C.2.b	Leadership	IM	3.54	22	0.16	3.21	3.87	N	07/2017	Incumbent
49-2022.00	1.C.3.a	Cooperation	IM	4.24	22	0.22	3.78	4.70	N	07/2017	Incumbent
49-2022.00	1.C.3.b	Concern for Others	IM	3.73	22	0.33	3.04	4.41	N	07/2017	Incumbent
49-2022.00	1.C.3.c	Social Orientation	IM	3.45	22	0.33	2.75	4.14	N	07/2017	Incumbent
49-2022.00	1.C.4.a	Self Control	IM	3.89	22	0.13	3.62	4.16	N	07/2017	Incumbent
49-2022.00	1.C.4.b	Stress Tolerance	IM	3.98	22	0.18	3.61	4.36	N	07/2017	Incumbent
49-2022.00	1.C.4.c	Adaptability/Flexibility	IM	4.11	22	0.18	3.74	4.48	N	07/2017	Incumbent
49-2022.00	1.C.5.a	Dependability	IM	4.36	22	0.17	4.01	4.70	N	07/2017	Incumbent
49-2022.00	1.C.5.b	Attention to Detail	IM	4.25	22	0.16	3.92	4.58	N	07/2017	Incumbent
49-2022.00	1.C.5.c	Integrity	IM	4.30	22	0.21	3.87	4.73	N	07/2017	Incumbent
49-2022.00	1.C.6	Independence	IM	3.70	22	0.32	3.02	4.37	N	07/2017	Incumbent
49-2022.00	1.C.7.a	Innovation	IM	3.30	22	0.24	2.80	3.81	N	07/2017	Incumbent
49-2022.00	1.C.7.b	Analytical Thinking	IM	4.07	22	0.15	3.76	4.39	N	07/2017	Incumbent
49-2091.00	1.C.1.a	Achievement/Effort	IM	4.20	28	0.09	4.02	4.39	N	07/2015	Incumbent
49-2091.00	1.C.1.b	Persistence	IM	3.90	28	0.13	3.64	4.17	N	07/2015	Incumbent
49-2091.00	1.C.1.c	Initiative	IM	4.04	28	0.16	3.71	4.37	N	07/2015	Incumbent
49-2091.00	1.C.2.b	Leadership	IM	3.48	28	0.22	3.02	3.94	N	07/2015	Incumbent
49-2091.00	1.C.3.a	Cooperation	IM	3.97	28	0.12	3.72	4.23	N	07/2015	Incumbent
49-2091.00	1.C.3.b	Concern for Others	IM	3.56	28	0.20	3.15	3.97	N	07/2015	Incumbent
49-2091.00	1.C.3.c	Social Orientation	IM	3.29	28	0.30	2.67	3.91	N	07/2015	Incumbent
49-2091.00	1.C.4.a	Self Control	IM	4.01	28	0.20	3.61	4.41	N	07/2015	Incumbent
49-2091.00	1.C.4.b	Stress Tolerance	IM	3.92	28	0.15	3.61	4.22	N	07/2015	Incumbent
49-2091.00	1.C.4.c	Adaptability/Flexibility	IM	3.95	28	0.09	3.75	4.14	N	07/2015	Incumbent
49-2091.00	1.C.5.a	Dependability	IM	4.39	28	0.12	4.15	4.63	N	07/2015	Incumbent
49-2091.00	1.C.5.b	Attention to Detail	IM	4.82	28	0.08	4.65	4.99	N	07/2015	Incumbent
49-2091.00	1.C.5.c	Integrity	IM	4.46	28	0.16	4.13	4.79	N	07/2015	Incumbent
49-2091.00	1.C.6	Independence	IM	4.08	28	0.16	3.75	4.42	N	07/2015	Incumbent
49-2091.00	1.C.7.a	Innovation	IM	3.67	27	0.16	3.34	4.00	N	07/2015	Incumbent
49-2091.00	1.C.7.b	Analytical Thinking	IM	4.22	28	0.16	3.89	4.55	N	07/2015	Incumbent
49-2092.00	1.C.1.a	Achievement/Effort	IM	3.69	20	0.13	3.41	3.96	N	07/2017	Incumbent
49-2092.00	1.C.1.b	Persistence	IM	3.96	20	0.18	3.59	4.34	N	07/2017	Incumbent
49-2092.00	1.C.1.c	Initiative	IM	3.94	20	0.17	3.58	4.30	N	07/2017	Incumbent
49-2092.00	1.C.2.b	Leadership	IM	3.71	20	0.24	3.20	4.21	N	07/2017	Incumbent
49-2092.00	1.C.3.a	Cooperation	IM	4.24	20	0.14	3.95	4.54	N	07/2017	Incumbent
49-2092.00	1.C.3.b	Concern for Others	IM	3.65	20	0.14	3.35	3.96	N	07/2017	Incumbent
49-2092.00	1.C.3.c	Social Orientation	IM	3.04	20	0.28	2.45	3.63	N	07/2017	Incumbent
49-2092.00	1.C.4.a	Self Control	IM	3.88	20	0.17	3.53	4.23	N	07/2017	Incumbent
49-2092.00	1.C.4.b	Stress Tolerance	IM	4.19	20	0.12	3.93	4.45	N	07/2017	Incumbent
49-2092.00	1.C.4.c	Adaptability/Flexibility	IM	4.01	20	0.12	3.76	4.26	N	07/2017	Incumbent
49-2092.00	1.C.5.a	Dependability	IM	4.40	20	0.19	4.00	4.80	N	07/2017	Incumbent
49-2092.00	1.C.5.b	Attention to Detail	IM	4.62	20	0.12	4.36	4.88	N	07/2017	Incumbent
49-2092.00	1.C.5.c	Integrity	IM	4.12	20	0.15	3.81	4.44	N	07/2017	Incumbent
49-2092.00	1.C.6	Independence	IM	4.15	20	0.13	3.88	4.42	N	07/2017	Incumbent
49-2092.00	1.C.7.a	Innovation	IM	3.62	20	0.21	3.18	4.07	N	07/2017	Incumbent
49-2092.00	1.C.7.b	Analytical Thinking	IM	3.91	20	0.26	3.37	4.45	N	07/2017	Incumbent
49-2093.00	1.C.1.a	Achievement/Effort	IM	3.97	17	0.20	3.53	4.40	N	08/2019	Incumbent
49-2093.00	1.C.1.b	Persistence	IM	4.38	17	0.18	4.01	4.76	N	08/2019	Incumbent
49-2093.00	1.C.1.c	Initiative	IM	4.36	17	0.17	4.01	4.71	N	08/2019	Incumbent
49-2093.00	1.C.2.b	Leadership	IM	4.11	17	0.21	3.67	4.55	N	08/2019	Incumbent
49-2093.00	1.C.3.a	Cooperation	IM	4.27	16	0.15	3.94	4.60	N	08/2019	Incumbent
49-2093.00	1.C.3.b	Concern for Others	IM	4.12	16	0.22	3.66	4.58	N	08/2019	Incumbent
49-2093.00	1.C.3.c	Social Orientation	IM	4.00	16	0.25	3.46	4.53	N	08/2019	Incumbent
49-2093.00	1.C.4.a	Self Control	IM	4.37	16	0.23	3.88	4.85	N	08/2019	Incumbent
49-2093.00	1.C.4.b	Stress Tolerance	IM	4.07	16	0.32	3.38	4.76	N	08/2019	Incumbent
49-2093.00	1.C.4.c	Adaptability/Flexibility	IM	3.91	16	0.28	3.33	4.50	N	08/2019	Incumbent
49-2093.00	1.C.5.a	Dependability	IM	4.42	16	0.18	4.04	4.81	N	08/2019	Incumbent
49-2093.00	1.C.5.b	Attention to Detail	IM	4.64	16	0.17	4.28	5.00	N	08/2019	Incumbent
49-2093.00	1.C.5.c	Integrity	IM	4.57	17	0.13	4.29	4.85	N	08/2019	Incumbent
49-2093.00	1.C.6	Independence	IM	4.11	17	0.15	3.78	4.43	N	08/2019	Incumbent
49-2093.00	1.C.7.a	Innovation	IM	4.07	17	0.32	3.38	4.76	N	08/2019	Incumbent
49-2093.00	1.C.7.b	Analytical Thinking	IM	4.39	17	0.18	4.01	4.76	N	08/2019	Incumbent
49-2094.00	1.C.1.a	Achievement/Effort	IM	4.01	38	0.17	3.67	4.34	N	07/2014	Incumbent
49-2094.00	1.C.1.b	Persistence	IM	4.14	38	0.11	3.91	4.37	N	07/2014	Incumbent
49-2094.00	1.C.1.c	Initiative	IM	4.04	38	0.28	3.47	4.61	N	07/2014	Incumbent
49-2094.00	1.C.2.b	Leadership	IM	3.70	38	0.32	3.06	4.34	N	07/2014	Incumbent
49-2094.00	1.C.3.a	Cooperation	IM	4.02	38	0.22	3.58	4.46	N	07/2014	Incumbent
49-2094.00	1.C.3.b	Concern for Others	IM	3.59	38	0.15	3.28	3.90	N	07/2014	Incumbent
49-2094.00	1.C.3.c	Social Orientation	IM	2.80	38	0.33	2.14	3.47	N	07/2014	Incumbent
49-2094.00	1.C.4.a	Self Control	IM	4.10	38	0.21	3.68	4.52	N	07/2014	Incumbent
49-2094.00	1.C.4.b	Stress Tolerance	IM	4.08	38	0.21	3.66	4.51	N	07/2014	Incumbent
49-2094.00	1.C.4.c	Adaptability/Flexibility	IM	4.20	38	0.23	3.73	4.67	N	07/2014	Incumbent
49-2094.00	1.C.5.a	Dependability	IM	4.48	38	0.16	4.17	4.80	N	07/2014	Incumbent
49-2094.00	1.C.5.b	Attention to Detail	IM	4.56	38	0.13	4.30	4.83	N	07/2014	Incumbent
49-2094.00	1.C.5.c	Integrity	IM	4.15	38	0.15	3.85	4.44	N	07/2014	Incumbent
49-2094.00	1.C.6	Independence	IM	4.28	38	0.13	4.02	4.54	N	07/2014	Incumbent
49-2094.00	1.C.7.a	Innovation	IM	3.97	38	0.31	3.35	4.59	N	07/2014	Incumbent
49-2094.00	1.C.7.b	Analytical Thinking	IM	4.25	37	0.19	3.88	4.63	N	07/2014	Incumbent
49-2095.00	1.C.1.a	Achievement/Effort	IM	4.17	28	0.18	3.80	4.55	N	07/2017	Incumbent
49-2095.00	1.C.1.b	Persistence	IM	4.19	28	0.21	3.76	4.62	N	07/2017	Incumbent
49-2095.00	1.C.1.c	Initiative	IM	4.33	28	0.11	4.11	4.55	N	07/2017	Incumbent
49-2095.00	1.C.2.b	Leadership	IM	4.10	28	0.19	3.72	4.48	N	07/2017	Incumbent
49-2095.00	1.C.3.a	Cooperation	IM	4.43	27	0.21	4.00	4.86	N	07/2017	Incumbent
49-2095.00	1.C.3.b	Concern for Others	IM	4.13	27	0.08	3.96	4.30	N	07/2017	Incumbent
49-2095.00	1.C.3.c	Social Orientation	IM	3.69	27	0.15	3.39	3.99	N	07/2017	Incumbent
49-2095.00	1.C.4.a	Self Control	IM	4.09	27	0.18	3.71	4.46	N	07/2017	Incumbent
49-2095.00	1.C.4.b	Stress Tolerance	IM	4.19	27	0.15	3.88	4.50	N	07/2017	Incumbent
49-2095.00	1.C.4.c	Adaptability/Flexibility	IM	4.36	27	0.16	4.03	4.69	N	07/2017	Incumbent
49-2095.00	1.C.5.a	Dependability	IM	4.39	27	0.09	4.20	4.58	N	07/2017	Incumbent
49-2095.00	1.C.5.b	Attention to Detail	IM	4.71	27	0.15	4.39	5.00	N	07/2017	Incumbent
49-2095.00	1.C.5.c	Integrity	IM	4.38	28	0.23	3.91	4.85	N	07/2017	Incumbent
49-2095.00	1.C.6	Independence	IM	4.17	28	0.17	3.82	4.53	N	07/2017	Incumbent
49-2095.00	1.C.7.a	Innovation	IM	3.96	28	0.16	3.63	4.29	N	07/2017	Incumbent
49-2095.00	1.C.7.b	Analytical Thinking	IM	4.61	28	0.12	4.36	4.86	N	07/2017	Incumbent
49-2096.00	1.C.1.a	Achievement/Effort	IM	3.83	21	0.29	3.21	4.44	N	07/2016	Incumbent
49-2096.00	1.C.1.b	Persistence	IM	3.94	21	0.29	3.34	4.54	N	07/2016	Incumbent
49-2096.00	1.C.1.c	Initiative	IM	4.09	21	0.17	3.73	4.46	N	07/2016	Incumbent
49-2096.00	1.C.2.b	Leadership	IM	3.24	21	0.22	2.78	3.70	N	07/2016	Incumbent
49-2096.00	1.C.3.a	Cooperation	IM	3.95	21	0.13	3.67	4.23	N	07/2016	Incumbent
49-2096.00	1.C.3.b	Concern for Others	IM	3.66	21	0.24	3.17	4.15	N	07/2016	Incumbent
49-2096.00	1.C.3.c	Social Orientation	IM	2.85	21	0.14	2.55	3.15	N	07/2016	Incumbent
49-2096.00	1.C.4.a	Self Control	IM	4.01	21	0.18	3.63	4.39	N	07/2016	Incumbent
49-2096.00	1.C.4.b	Stress Tolerance	IM	3.68	21	0.15	3.36	4.01	N	07/2016	Incumbent
49-2096.00	1.C.4.c	Adaptability/Flexibility	IM	3.75	21	0.15	3.44	4.06	N	07/2016	Incumbent
49-2096.00	1.C.5.a	Dependability	IM	4.41	21	0.14	4.12	4.69	N	07/2016	Incumbent
49-2096.00	1.C.5.b	Attention to Detail	IM	4.63	21	0.12	4.38	4.89	N	07/2016	Incumbent
49-2096.00	1.C.5.c	Integrity	IM	4.43	21	0.22	3.97	4.89	N	07/2016	Incumbent
49-2096.00	1.C.6	Independence	IM	3.31	21	0.33	2.63	3.99	N	07/2016	Incumbent
49-2096.00	1.C.7.a	Innovation	IM	3.68	21	0.39	2.87	4.49	N	07/2016	Incumbent
49-2096.00	1.C.7.b	Analytical Thinking	IM	3.89	21	0.16	3.56	4.21	N	07/2016	Incumbent
49-2097.00	1.C.1.a	Achievement/Effort	IM	3.79	29	0.18	3.42	4.16	N	06/2007	Incumbent
49-2097.00	1.C.1.b	Persistence	IM	4.04	29	0.17	3.70	4.39	N	06/2007	Incumbent
49-2097.00	1.C.1.c	Initiative	IM	3.89	29	0.14	3.60	4.19	N	06/2007	Incumbent
49-2097.00	1.C.2.b	Leadership	IM	3.11	29	0.30	2.49	3.72	N	06/2007	Incumbent
49-2097.00	1.C.3.a	Cooperation	IM	3.91	29	0.20	3.50	4.33	N	06/2007	Incumbent
49-2097.00	1.C.3.b	Concern for Others	IM	3.64	29	0.31	3.01	4.27	N	06/2007	Incumbent
49-2097.00	1.C.3.c	Social Orientation	IM	3.13	29	0.32	2.47	3.79	N	06/2007	Incumbent
49-2097.00	1.C.4.a	Self Control	IM	3.92	29	0.28	3.34	4.50	N	06/2007	Incumbent
49-2097.00	1.C.4.b	Stress Tolerance	IM	3.82	29	0.25	3.30	4.34	N	06/2007	Incumbent
49-2097.00	1.C.4.c	Adaptability/Flexibility	IM	3.44	29	0.24	2.95	3.94	N	06/2007	Incumbent
49-2097.00	1.C.5.a	Dependability	IM	4.14	29	0.19	3.76	4.53	N	06/2007	Incumbent
49-2097.00	1.C.5.b	Attention to Detail	IM	4.36	29	0.21	3.94	4.78	N	06/2007	Incumbent
49-2097.00	1.C.5.c	Integrity	IM	3.91	29	0.34	3.21	4.61	N	06/2007	Incumbent
49-2097.00	1.C.6	Independence	IM	3.75	29	0.40	2.92	4.57	N	06/2007	Incumbent
49-2097.00	1.C.7.a	Innovation	IM	3.47	29	0.26	2.94	4.01	N	06/2007	Incumbent
49-2097.00	1.C.7.b	Analytical Thinking	IM	3.58	29	0.38	2.79	4.36	N	06/2007	Incumbent
49-2098.00	1.C.1.a	Achievement/Effort	IM	3.78	21	0.35	3.05	4.51	N	07/2015	Incumbent
49-2098.00	1.C.1.b	Persistence	IM	4.07	21	0.06	3.95	4.19	N	07/2015	Incumbent
49-2098.00	1.C.1.c	Initiative	IM	4.13	21	0.09	3.93	4.32	N	07/2015	Incumbent
49-2098.00	1.C.2.b	Leadership	IM	3.86	21	0.21	3.41	4.30	N	07/2015	Incumbent
49-2098.00	1.C.3.a	Cooperation	IM	4.16	21	0.13	3.89	4.43	N	07/2015	Incumbent
49-2098.00	1.C.3.b	Concern for Others	IM	3.81	21	0.26	3.26	4.35	N	07/2015	Incumbent
49-2098.00	1.C.3.c	Social Orientation	IM	3.71	21	0.21	3.27	4.15	N	07/2015	Incumbent
49-2098.00	1.C.4.a	Self Control	IM	4.22	21	0.19	3.83	4.61	N	07/2015	Incumbent
49-2098.00	1.C.4.b	Stress Tolerance	IM	4.24	21	0.19	3.85	4.63	N	07/2015	Incumbent
49-2098.00	1.C.4.c	Adaptability/Flexibility	IM	4.18	21	0.11	3.95	4.41	N	07/2015	Incumbent
49-2098.00	1.C.5.a	Dependability	IM	4.70	21	0.16	4.37	5.00	N	07/2015	Incumbent
49-2098.00	1.C.5.b	Attention to Detail	IM	4.56	21	0.16	4.22	4.89	N	07/2015	Incumbent
49-2098.00	1.C.5.c	Integrity	IM	4.70	21	0.16	4.36	5.00	N	07/2015	Incumbent
49-2098.00	1.C.6	Independence	IM	4.48	21	0.16	4.14	4.82	N	07/2015	Incumbent
49-2098.00	1.C.7.a	Innovation	IM	3.80	21	0.26	3.26	4.34	N	07/2015	Incumbent
49-2098.00	1.C.7.b	Analytical Thinking	IM	3.71	21	0.32	3.05	4.37	N	07/2015	Incumbent
49-3011.00	1.C.1.a	Achievement/Effort	IM	3.95	30	0.18	3.57	4.33	N	07/2013	Incumbent
49-3011.00	1.C.1.b	Persistence	IM	4.27	30	0.22	3.82	4.72	N	07/2013	Incumbent
49-3011.00	1.C.1.c	Initiative	IM	4.04	30	0.29	3.45	4.62	N	07/2013	Incumbent
49-3011.00	1.C.2.b	Leadership	IM	3.81	30	0.24	3.33	4.30	N	07/2013	Incumbent
49-3011.00	1.C.3.a	Cooperation	IM	3.68	31	0.23	3.22	4.14	N	07/2013	Incumbent
49-3011.00	1.C.3.b	Concern for Others	IM	3.09	31	0.31	2.45	3.72	N	07/2013	Incumbent
49-3011.00	1.C.3.c	Social Orientation	IM	3.30	31	0.24	2.81	3.80	N	07/2013	Incumbent
49-3011.00	1.C.4.a	Self Control	IM	4.13	31	0.12	3.88	4.38	N	07/2013	Incumbent
49-3011.00	1.C.4.b	Stress Tolerance	IM	3.84	31	0.25	3.33	4.34	N	07/2013	Incumbent
49-3011.00	1.C.4.c	Adaptability/Flexibility	IM	4.03	31	0.26	3.51	4.56	N	07/2013	Incumbent
49-3011.00	1.C.5.a	Dependability	IM	4.32	30	0.28	3.74	4.90	N	07/2013	Incumbent
49-3011.00	1.C.5.b	Attention to Detail	IM	4.89	31	0.08	4.72	5.00	N	07/2013	Incumbent
49-3011.00	1.C.5.c	Integrity	IM	4.83	30	0.07	4.69	4.97	N	07/2013	Incumbent
49-3011.00	1.C.6	Independence	IM	3.84	29	0.25	3.32	4.35	N	07/2013	Incumbent
49-3011.00	1.C.7.a	Innovation	IM	3.48	30	0.38	2.70	4.26	N	07/2013	Incumbent
49-3011.00	1.C.7.b	Analytical Thinking	IM	3.78	30	0.35	3.07	4.49	N	07/2013	Incumbent
49-3021.00	1.C.1.a	Achievement/Effort	IM	4.17	14	0.16	3.83	4.52	N	08/2019	Incumbent
49-3021.00	1.C.1.b	Persistence	IM	4.02	14	0.20	3.59	4.44	N	08/2019	Incumbent
49-3021.00	1.C.1.c	Initiative	IM	4.02	14	0.20	3.59	4.44	N	08/2019	Incumbent
49-3021.00	1.C.2.b	Leadership	IM	3.41	14	0.37	2.61	4.22	N	08/2019	Incumbent
49-3021.00	1.C.3.a	Cooperation	IM	3.87	14	0.21	3.40	4.33	N	08/2019	Incumbent
49-3021.00	1.C.3.b	Concern for Others	IM	3.01	14	0.28	2.41	3.61	N	08/2019	Incumbent
49-3021.00	1.C.3.c	Social Orientation	IM	2.97	14	0.28	2.37	3.56	N	08/2019	Incumbent
49-3021.00	1.C.4.a	Self Control	IM	3.33	14	0.23	2.84	3.82	N	08/2019	Incumbent
49-3021.00	1.C.4.b	Stress Tolerance	IM	3.93	14	0.12	3.66	4.19	N	08/2019	Incumbent
49-3021.00	1.C.4.c	Adaptability/Flexibility	IM	3.73	14	0.22	3.25	4.21	N	08/2019	Incumbent
49-3021.00	1.C.5.a	Dependability	IM	4.45	14	0.25	3.91	4.99	N	08/2019	Incumbent
49-3021.00	1.C.5.b	Attention to Detail	IM	4.91	14	0.06	4.77	5.00	N	08/2019	Incumbent
49-3021.00	1.C.5.c	Integrity	IM	4.18	14	0.31	3.52	4.84	N	08/2019	Incumbent
49-3021.00	1.C.6	Independence	IM	3.91	14	0.31	3.25	4.58	N	08/2019	Incumbent
49-3021.00	1.C.7.a	Innovation	IM	4.10	14	0.24	3.57	4.62	N	08/2019	Incumbent
49-3021.00	1.C.7.b	Analytical Thinking	IM	4.06	14	0.24	3.55	4.57	N	08/2019	Incumbent
49-3022.00	1.C.1.a	Achievement/Effort	IM	3.44	17	0.38	2.64	4.25	N	07/2014	Incumbent
49-3022.00	1.C.1.b	Persistence	IM	3.48	17	0.20	3.07	3.90	N	07/2014	Incumbent
49-3022.00	1.C.1.c	Initiative	IM	3.99	17	0.34	3.28	4.70	N	07/2014	Incumbent
49-3022.00	1.C.2.b	Leadership	IM	3.63	17	0.51	2.56	4.71	N	07/2014	Incumbent
49-3022.00	1.C.3.a	Cooperation	IM	3.74	17	0.12	3.48	4.00	N	07/2014	Incumbent
49-3022.00	1.C.3.b	Concern for Others	IM	3.58	17	0.36	2.82	4.33	N	07/2014	Incumbent
49-3022.00	1.C.3.c	Social Orientation	IM	3.41	17	0.44	2.48	4.34	N	07/2014	Incumbent
49-3022.00	1.C.4.a	Self Control	IM	4.05	17	0.34	3.33	4.78	N	07/2014	Incumbent
49-3022.00	1.C.4.b	Stress Tolerance	IM	3.69	17	0.15	3.36	4.02	N	07/2014	Incumbent
49-3022.00	1.C.4.c	Adaptability/Flexibility	IM	3.73	17	0.14	3.44	4.02	N	07/2014	Incumbent
49-3022.00	1.C.5.a	Dependability	IM	4.41	17	0.23	3.91	4.90	N	07/2014	Incumbent
49-3022.00	1.C.5.b	Attention to Detail	IM	4.58	17	0.22	4.11	5.00	N	07/2014	Incumbent
49-3022.00	1.C.5.c	Integrity	IM	4.09	17	0.34	3.38	4.81	N	07/2014	Incumbent
49-3022.00	1.C.6	Independence	IM	4.07	17	0.17	3.70	4.44	N	07/2014	Incumbent
49-3022.00	1.C.7.a	Innovation	IM	3.34	17	0.21	2.89	3.80	N	07/2014	Incumbent
49-3022.00	1.C.7.b	Analytical Thinking	IM	2.99	17	0.28	2.39	3.58	N	07/2014	Incumbent
49-3023.01	1.C.1.a	Achievement/Effort	IM	3.64	26	0.19	3.24	4.03	N	08/2018	Incumbent
49-3023.01	1.C.1.b	Persistence	IM	4.00	26	0.19	3.60	4.39	N	08/2018	Incumbent
49-3023.01	1.C.1.c	Initiative	IM	3.57	25	0.16	3.24	3.91	N	08/2018	Incumbent
49-3023.01	1.C.2.b	Leadership	IM	3.19	26	0.27	2.63	3.74	N	08/2018	Incumbent
49-3023.01	1.C.3.a	Cooperation	IM	3.54	26	0.16	3.21	3.87	N	08/2018	Incumbent
49-3023.01	1.C.3.b	Concern for Others	IM	3.14	26	0.18	2.76	3.51	N	08/2018	Incumbent
49-3023.01	1.C.3.c	Social Orientation	IM	2.46	26	0.26	1.92	3.00	N	08/2018	Incumbent
49-3023.01	1.C.4.a	Self Control	IM	3.60	26	0.18	3.24	3.97	N	08/2018	Incumbent
49-3023.01	1.C.4.b	Stress Tolerance	IM	3.61	26	0.24	3.11	4.11	N	08/2018	Incumbent
49-3023.01	1.C.4.c	Adaptability/Flexibility	IM	3.56	26	0.13	3.30	3.82	N	08/2018	Incumbent
49-3023.01	1.C.5.a	Dependability	IM	4.29	26	0.13	4.01	4.57	N	08/2018	Incumbent
49-3023.01	1.C.5.b	Attention to Detail	IM	4.43	26	0.14	4.15	4.72	N	08/2018	Incumbent
49-3023.01	1.C.5.c	Integrity	IM	3.92	24	0.48	2.92	4.91	N	08/2018	Incumbent
49-3023.01	1.C.6	Independence	IM	3.95	24	0.17	3.60	4.31	N	08/2018	Incumbent
49-3023.01	1.C.7.a	Innovation	IM	3.27	23	0.28	2.69	3.85	N	08/2018	Incumbent
49-3023.01	1.C.7.b	Analytical Thinking	IM	3.84	24	0.18	3.46	4.22	N	08/2018	Incumbent
49-3023.02	1.C.1.a	Achievement/Effort	IM	3.86	37	0.10	3.66	4.06	N	07/2014	Incumbent
49-3023.02	1.C.1.b	Persistence	IM	3.83	37	0.12	3.59	4.08	N	07/2014	Incumbent
49-3023.02	1.C.1.c	Initiative	IM	4.02	37	0.13	3.76	4.29	N	07/2014	Incumbent
49-3023.02	1.C.2.b	Leadership	IM	3.41	37	0.26	2.87	3.95	N	07/2014	Incumbent
49-3023.02	1.C.3.a	Cooperation	IM	3.84	37	0.19	3.45	4.22	N	07/2014	Incumbent
49-3023.02	1.C.3.b	Concern for Others	IM	3.25	37	0.15	2.93	3.56	N	07/2014	Incumbent
49-3023.02	1.C.3.c	Social Orientation	IM	2.95	37	0.24	2.46	3.43	N	07/2014	Incumbent
49-3023.02	1.C.4.a	Self Control	IM	3.84	37	0.10	3.65	4.03	N	07/2014	Incumbent
49-3023.02	1.C.4.b	Stress Tolerance	IM	3.82	37	0.14	3.54	4.09	N	07/2014	Incumbent
49-3023.02	1.C.4.c	Adaptability/Flexibility	IM	3.66	37	0.12	3.43	3.90	N	07/2014	Incumbent
49-3023.02	1.C.5.a	Dependability	IM	4.15	37	0.12	3.91	4.40	N	07/2014	Incumbent
49-3023.02	1.C.5.b	Attention to Detail	IM	4.39	37	0.13	4.12	4.66	N	07/2014	Incumbent
49-3023.02	1.C.5.c	Integrity	IM	4.19	37	0.18	3.82	4.55	N	07/2014	Incumbent
49-3023.02	1.C.6	Independence	IM	3.62	37	0.15	3.33	3.92	N	07/2014	Incumbent
49-3023.02	1.C.7.a	Innovation	IM	3.17	37	0.28	2.60	3.74	N	07/2014	Incumbent
49-3023.02	1.C.7.b	Analytical Thinking	IM	3.61	37	0.26	3.08	4.15	N	07/2014	Incumbent
49-3031.00	1.C.1.a	Achievement/Effort	IM	3.58	37	0.28	3.02	4.15	N	07/2013	Incumbent
49-3031.00	1.C.1.b	Persistence	IM	3.79	37	0.17	3.45	4.13	N	07/2013	Incumbent
49-3031.00	1.C.1.c	Initiative	IM	3.88	36	0.19	3.49	4.26	N	07/2013	Incumbent
49-3031.00	1.C.2.b	Leadership	IM	3.73	37	0.29	3.13	4.32	N	07/2013	Incumbent
49-3031.00	1.C.3.a	Cooperation	IM	3.64	37	0.19	3.26	4.02	N	07/2013	Incumbent
49-3031.00	1.C.3.b	Concern for Others	IM	3.64	37	0.24	3.15	4.13	N	07/2013	Incumbent
49-3031.00	1.C.3.c	Social Orientation	IM	2.99	37	0.22	2.55	3.43	N	07/2013	Incumbent
49-3031.00	1.C.4.a	Self Control	IM	3.73	37	0.29	3.14	4.31	N	07/2013	Incumbent
49-3031.00	1.C.4.b	Stress Tolerance	IM	4.17	37	0.19	3.79	4.55	N	07/2013	Incumbent
49-3031.00	1.C.4.c	Adaptability/Flexibility	IM	4.40	37	0.14	4.13	4.68	N	07/2013	Incumbent
49-3031.00	1.C.5.a	Dependability	IM	4.25	37	0.22	3.79	4.71	N	07/2013	Incumbent
49-3031.00	1.C.5.b	Attention to Detail	IM	4.41	37	0.18	4.05	4.77	N	07/2013	Incumbent
49-3031.00	1.C.5.c	Integrity	IM	3.97	37	0.17	3.62	4.32	N	07/2013	Incumbent
49-3031.00	1.C.6	Independence	IM	3.76	37	0.20	3.37	4.16	N	07/2013	Incumbent
49-3031.00	1.C.7.a	Innovation	IM	3.67	36	0.18	3.30	4.04	N	07/2013	Incumbent
49-3031.00	1.C.7.b	Analytical Thinking	IM	3.99	37	0.24	3.51	4.48	N	07/2013	Incumbent
49-3041.00	1.C.1.a	Achievement/Effort	IM	3.80	34	0.18	3.44	4.16	N	07/2016	Incumbent
49-3041.00	1.C.1.b	Persistence	IM	4.05	34	0.15	3.74	4.36	N	07/2016	Incumbent
49-3041.00	1.C.1.c	Initiative	IM	3.78	34	0.20	3.37	4.19	N	07/2016	Incumbent
