Commodity Code	Commodity Title	Class Code	Class Title	Family Code	Family Title	Segment Code	Segment Title
49201601	Dumbbells	49201600	Weight and resistance training equipment	49200000	Fitness equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49201603	Lower body resistance machines	49201600	Weight and resistance training equipment	49200000	Fitness equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49201604	Weight benches or racks	49201600	Weight and resistance training equipment	49200000	Fitness equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49201605	Upper body resistance machines	49201600	Weight and resistance training equipment	49200000	Fitness equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49201606	Fitness weights	49201600	Weight and resistance training equipment	49200000	Fitness equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49201607	Pilates machines	49201600	Weight and resistance training equipment	49200000	Fitness equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49201608	Grip strengthener	49201600	Weight and resistance training equipment	49200000	Fitness equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49201609	Resistance bands	49201600	Weight and resistance training equipment	49200000	Fitness equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49201610	Resistance tubes	49201600	Weight and resistance training equipment	49200000	Fitness equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49201612	Training weight	49201600	Weight and resistance training equipment	49200000	Fitness equipment	49000000	Sports and Recreational Equipment and Supplies and Accessories
49211602	Golf balls	49211600	Golf equipment	49210000	Other sports	49000000	Sports and Recreational Equipment and Supplies and Accessories
49211603	Golf clubs	49211600	Golf equipment	49210000	Other sports	49000000	Sports and Recreational Equipment and Supplies and Accessories
49211604	Golf tees	49211600	Golf equipment	49210000	Other sports	49000000	Sports and Recreational Equipment and Supplies and Accessories
49211701	Bowling equipment	49211700	Bowling equipment and supplies and accessories	49210000	Other sports	49000000	Sports and Recreational Equipment and Supplies and Accessories
49211801	Parachute equipment	49211800	Physical education classroom equipment	49210000	Other sports	49000000	Sports and Recreational Equipment and Supplies and Accessories
49211802	Hula hoops or hoop equipment	49211800	Physical education classroom equipment	49210000	Other sports	49000000	Sports and Recreational Equipment and Supplies and Accessories
49211810	Radar speed gun	49211800	Physical education classroom equipment	49210000	Other sports	49000000	Sports and Recreational Equipment and Supplies and Accessories
49211811	Ergometer	49211800	Physical education classroom equipment	49210000	Other sports	49000000	Sports and Recreational Equipment and Supplies and Accessories
49211818	Medicine ball	49211800	Physical education classroom equipment	49210000	Other sports	49000000	Sports and Recreational Equipment and Supplies and Accessories
49211819	Motion analysis system	49211800	Physical education classroom equipment	49210000	Other sports	49000000	Sports and Recreational Equipment and Supplies and Accessories
49211824	Posture evaluation kit	49211800	Physical education classroom equipment	49210000	Other sports	49000000	Sports and Recreational Equipment and Supplies and Accessories
49221501	Sport scoreboards	49221500	Sport accessories	49220000	Sports equipment and accessories	49000000	Sports and Recreational Equipment and Supplies and Accessories
49221502	Sport goals	49221500	Sport accessories	49220000	Sports equipment and accessories	49000000	Sports and Recreational Equipment and Supplies and Accessories
49221503	Sport safety equipment other than headgear	49221500	Sport accessories	49220000	Sports equipment and accessories	49000000	Sports and Recreational Equipment and Supplies and Accessories
49221504	Sport safety headgear	49221500	Sport accessories	49220000	Sports equipment and accessories	49000000	Sports and Recreational Equipment and Supplies and Accessories
49221505	Sport nets or netting	49221500	Sport accessories	49220000	Sports equipment and accessories	49000000	Sports and Recreational Equipment and Supplies and Accessories
49221508	Basketball hoop	49221500	Sport accessories	49220000	Sports equipment and accessories	49000000	Sports and Recreational Equipment and Supplies and Accessories
49221509	Roller skates or roller blades	49221500	Sport accessories	49220000	Sports equipment and accessories	49000000	Sports and Recreational Equipment and Supplies and Accessories
49221512	Skateboard	49221500	Sport accessories	49220000	Sports equipment and accessories	49000000	Sports and Recreational Equipment and Supplies and Accessories
49221515	Ball pump	49221500	Sport accessories	49220000	Sports equipment and accessories	49000000	Sports and Recreational Equipment and Supplies and Accessories
49221517	Starting block	49221500	Sport accessories	49220000	Sports equipment and accessories	49000000	Sports and Recreational Equipment and Supplies and Accessories
49221519	Fencing sword or foil	49221500	Sport accessories	49220000	Sports equipment and accessories	49000000	Sports and Recreational Equipment and Supplies and Accessories
49221530	Sports timer	49221500	Sport accessories	49220000	Sports equipment and accessories	49000000	Sports and Recreational Equipment and Supplies and Accessories
49241503	Playground merry go rounds	49241500	Playground equipment	49240000	Recreation and playground and swimming and spa equipment and supplies	49000000	Sports and Recreational Equipment and Supplies and Accessories
49241601	Croquet sets	49241600	Recreational equipment	49240000	Recreation and playground and swimming and spa equipment and supplies	49000000	Sports and Recreational Equipment and Supplies and Accessories
49241701	Diving boards	49241700	Swimming pool and spa equipment and supplies	49240000	Recreation and playground and swimming and spa equipment and supplies	49000000	Sports and Recreational Equipment and Supplies and Accessories
49241705	Automatic pool cleaner	49241700	Swimming pool and spa equipment and supplies	49240000	Recreation and playground and swimming and spa equipment and supplies	49000000	Sports and Recreational Equipment and Supplies and Accessories
49241708	Ozone generator	49241700	Swimming pool and spa equipment and supplies	49240000	Recreation and playground and swimming and spa equipment and supplies	49000000	Sports and Recreational Equipment and Supplies and Accessories
51121603	Nitroglycerin	51121600	Antianginal drugs	51120000	Cardiovascular drugs	51000000	Drugs and Pharmaceutical Products
52141501	Domestic refrigerators	52141500	Domestic kitchen appliances	52140000	Domestic appliances	52000000	Domestic Appliances and Supplies and Consumer Electronic Products
52141502	Domestic microwave ovens	52141500	Domestic kitchen appliances	52140000	Domestic appliances	52000000	Domestic Appliances and Supplies and Consumer Electronic Products
52141503	Domestic garbage disposals	52141500	Domestic kitchen appliances	52140000	Domestic appliances	52000000	Domestic Appliances and Supplies and Consumer Electronic Products
52141504	Domestic ranges	52141500	Domestic kitchen appliances	52140000	Domestic appliances	52000000	Domestic Appliances and Supplies and Consumer Electronic Products
52141505	Domestic dish washers	52141500	Domestic kitchen appliances	52140000	Domestic appliances	52000000	Domestic Appliances and Supplies and Consumer Electronic Products
52141506	Domestic freezers	52141500	Domestic kitchen appliances	52140000	Domestic appliances	52000000	Domestic Appliances and Supplies and Consumer Electronic Products
52141514	Domestic food processors	52141500	Domestic kitchen appliances	52140000	Domestic appliances	52000000	Domestic Appliances and Supplies and Consumer Electronic Products
52141515	Domestic trash compactors	52141500	Domestic kitchen appliances	52140000	Domestic appliances	52000000	Domestic Appliances and Supplies and Consumer Electronic Products
52141519	Domestic convectional ovens	52141500	Domestic kitchen appliances	52140000	Domestic appliances	52000000	Domestic Appliances and Supplies and Consumer Electronic Products
52141520	Domestic mixers	52141500	Domestic kitchen appliances	52140000	Domestic appliances	52000000	Domestic Appliances and Supplies and Consumer Electronic Products
52141521	Domestic toaster ovens	52141500	Domestic kitchen appliances	52140000	Domestic appliances	52000000	Domestic Appliances and Supplies and Consumer Electronic Products
52141524	Domestic blenders	52141500	Domestic kitchen appliances	52140000	Domestic appliances	52000000	Domestic Appliances and Supplies and Consumer Electronic Products
