O*NET-SOC Code	Element ID	Element Name	Scale ID	Category	Data Value	N	Standard Error	Lower CI Bound	Upper CI Bound	Recommend Suppress	Date	Domain Source
47-2043.00	3.A.1	Related Work Experience	RW	2	0.00	22	0.00	n/a	n/a	N	06/2008	Incumbent
47-2043.00	3.A.1	Related Work Experience	RW	3	0.00	22	0.00	n/a	n/a	N	06/2008	Incumbent
47-2043.00	3.A.1	Related Work Experience	RW	4	0.44	22	0.47	0.05	3.88	N	06/2008	Incumbent
47-2043.00	3.A.1	Related Work Experience	RW	5	38.69	22	20.16	9.73	78.70	Y	06/2008	Incumbent
47-2043.00	3.A.1	Related Work Experience	RW	6	1.85	22	1.47	0.35	9.25	N	06/2008	Incumbent
47-2043.00	3.A.1	Related Work Experience	RW	7	13.49	22	12.03	1.80	57.08	N	06/2008	Incumbent
47-2043.00	3.A.1	Related Work Experience	RW	8	0.48	22	0.51	0.05	4.25	N	06/2008	Incumbent
47-2043.00	3.A.1	Related Work Experience	RW	9	3.39	22	2.63	0.66	15.69	N	06/2008	Incumbent
47-2043.00	3.A.1	Related Work Experience	RW	10	0.00	22	0.00	n/a	n/a	N	06/2008	Incumbent
47-2043.00	3.A.1	Related Work Experience	RW	11	1.59	22	1.66	0.18	12.80	N	06/2008	Incumbent
47-2043.00	3.A.2	On-Site or In-Plant Training	PT	1	11.77	22	8.54	2.35	42.46	N	06/2008	Incumbent
47-2043.00	3.A.2	On-Site or In-Plant Training	PT	2	23.13	22	19.15	3.11	73.86	Y	06/2008	Incumbent
47-2043.00	3.A.2	On-Site or In-Plant Training	PT	3	25.26	22	18.66	4.15	72.52	Y	06/2008	Incumbent
47-2043.00	3.A.2	On-Site or In-Plant Training	PT	4	12.40	22	11.93	1.42	58.16	N	06/2008	Incumbent
47-2043.00	3.A.2	On-Site or In-Plant Training	PT	5	14.64	22	14.06	1.63	64.03	N	06/2008	Incumbent
47-2043.00	3.A.2	On-Site or In-Plant Training	PT	6	0.00	22	0.00	n/a	n/a	N	06/2008	Incumbent
47-2043.00	3.A.2	On-Site or In-Plant Training	PT	7	9.40	22	7.29	1.72	38.06	N	06/2008	Incumbent
47-2043.00	3.A.2	On-Site or In-Plant Training	PT	8	3.39	22	2.63	0.66	15.69	N	06/2008	Incumbent
47-2043.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	22	0.00	n/a	n/a	N	06/2008	Incumbent
47-2043.00	3.A.3	On-the-Job Training	OJ	1	0.00	22	0.00	n/a	n/a	N	06/2008	Incumbent
47-2043.00	3.A.3	On-the-Job Training	OJ	2	0.64	22	0.45	0.15	2.70	N	06/2008	Incumbent
47-2043.00	3.A.3	On-the-Job Training	OJ	3	5.05	22	3.38	1.21	18.71	N	06/2008	Incumbent
47-2043.00	3.A.3	On-the-Job Training	OJ	4	0.32	22	0.34	0.04	2.86	N	06/2008	Incumbent
47-2043.00	3.A.3	On-the-Job Training	OJ	5	54.91	22	19.45	19.20	86.18	Y	06/2008	Incumbent
47-2043.00	3.A.3	On-the-Job Training	OJ	6	30.10	22	15.72	8.34	67.07	N	06/2008	Incumbent
47-2043.00	3.A.3	On-the-Job Training	OJ	7	7.49	22	6.78	1.05	38.24	N	06/2008	Incumbent
47-2043.00	3.A.3	On-the-Job Training	OJ	8	1.49	22	1.57	0.16	12.22	N	06/2008	Incumbent
47-2043.00	3.A.3	On-the-Job Training	OJ	9	0.00	22	0.00	n/a	n/a	N	06/2008	Incumbent
47-2044.00	2.D.1	Required Level of Education	RL	1	51.23	27	13.69	25.41	76.40	N	06/2009	Incumbent
47-2044.00	2.D.1	Required Level of Education	RL	2	31.36	27	10.33	14.56	55.05	N	06/2009	Incumbent
47-2044.00	2.D.1	Required Level of Education	RL	3	17.42	27	9.19	5.36	43.96	N	06/2009	Incumbent
47-2044.00	2.D.1	Required Level of Education	RL	4	0.00	27	0.00	n/a	n/a	N	06/2009	Incumbent
47-2044.00	2.D.1	Required Level of Education	RL	5	0.00	27	0.00	n/a	n/a	N	06/2009	Incumbent
47-2044.00	2.D.1	Required Level of Education	RL	6	0.00	27	0.00	n/a	n/a	N	06/2009	Incumbent
47-2044.00	2.D.1	Required Level of Education	RL	7	0.00	27	0.00	n/a	n/a	N	06/2009	Incumbent
47-2044.00	2.D.1	Required Level of Education	RL	8	0.00	27	0.00	n/a	n/a	N	06/2009	Incumbent
47-2044.00	2.D.1	Required Level of Education	RL	9	0.00	27	0.00	n/a	n/a	N	06/2009	Incumbent
47-2044.00	2.D.1	Required Level of Education	RL	10	0.00	27	0.00	n/a	n/a	N	06/2009	Incumbent
47-2044.00	2.D.1	Required Level of Education	RL	11	0.00	27	0.00	n/a	n/a	N	06/2009	Incumbent
47-2044.00	2.D.1	Required Level of Education	RL	12	0.00	27	0.00	n/a	n/a	N	06/2009	Incumbent
47-2044.00	3.A.1	Related Work Experience	RW	1	11.61	27	5.57	4.13	28.60	N	06/2009	Incumbent
47-2044.00	3.A.1	Related Work Experience	RW	2	0.00	27	0.00	n/a	n/a	N	06/2009	Incumbent
47-2044.00	3.A.1	Related Work Experience	RW	3	6.57	27	6.41	0.82	37.55	N	06/2009	Incumbent
47-2044.00	3.A.1	Related Work Experience	RW	4	0.57	27	0.58	0.07	4.52	N	06/2009	Incumbent
47-2044.00	3.A.1	Related Work Experience	RW	5	23.42	27	13.69	5.99	59.49	N	06/2009	Incumbent
47-2044.00	3.A.1	Related Work Experience	RW	6	23.43	27	8.47	10.39	44.67	N	06/2009	Incumbent
47-2044.00	3.A.1	Related Work Experience	RW	7	19.23	27	9.03	6.73	44.01	N	06/2009	Incumbent
47-2044.00	3.A.1	Related Work Experience	RW	8	15.17	27	8.57	4.35	41.26	N	06/2009	Incumbent
47-2044.00	3.A.1	Related Work Experience	RW	9	0.00	27	0.00	n/a	n/a	N	06/2009	Incumbent
47-2044.00	3.A.1	Related Work Experience	RW	10	0.00	27	0.00	n/a	n/a	N	06/2009	Incumbent
47-2044.00	3.A.1	Related Work Experience	RW	11	0.00	27	0.00	n/a	n/a	N	06/2009	Incumbent
47-2044.00	3.A.2	On-Site or In-Plant Training	PT	1	32.31	25	8.98	16.98	52.69	N	06/2009	Incumbent
47-2044.00	3.A.2	On-Site or In-Plant Training	PT	2	1.22	25	0.78	0.32	4.53	N	06/2009	Incumbent
47-2044.00	3.A.2	On-Site or In-Plant Training	PT	3	14.59	25	8.53	3.99	41.22	N	06/2009	Incumbent
47-2044.00	3.A.2	On-Site or In-Plant Training	PT	4	12.20	25	7.14	3.39	35.48	N	06/2009	Incumbent
47-2044.00	3.A.2	On-Site or In-Plant Training	PT	5	9.36	25	6.21	2.23	31.88	N	06/2009	Incumbent
47-2044.00	3.A.2	On-Site or In-Plant Training	PT	6	10.99	25	6.19	3.23	31.32	N	06/2009	Incumbent
47-2044.00	3.A.2	On-Site or In-Plant Training	PT	7	17.82	25	10.51	4.70	48.81	N	06/2009	Incumbent
47-2044.00	3.A.2	On-Site or In-Plant Training	PT	8	1.53	25	1.63	0.17	12.64	N	06/2009	Incumbent
47-2044.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	25	0.00	n/a	n/a	N	06/2009	Incumbent
47-2044.00	3.A.3	On-the-Job Training	OJ	1	0.00	26	0.00	n/a	n/a	N	06/2009	Incumbent
47-2044.00	3.A.3	On-the-Job Training	OJ	2	16.82	26	9.17	4.98	43.83	N	06/2009	Incumbent
47-2044.00	3.A.3	On-the-Job Training	OJ	3	6.48	26	4.37	1.55	23.44	N	06/2009	Incumbent
47-2044.00	3.A.3	On-the-Job Training	OJ	4	11.74	26	6.89	3.27	34.33	N	06/2009	Incumbent
47-2044.00	3.A.3	On-the-Job Training	OJ	5	15.73	26	8.23	4.94	40.13	N	06/2009	Incumbent
47-2044.00	3.A.3	On-the-Job Training	OJ	6	9.37	26	6.86	1.92	35.31	N	06/2009	Incumbent
47-2044.00	3.A.3	On-the-Job Training	OJ	7	34.61	26	10.47	16.95	57.86	N	06/2009	Incumbent
47-2044.00	3.A.3	On-the-Job Training	OJ	8	5.26	26	4.19	0.97	23.86	N	06/2009	Incumbent
47-2044.00	3.A.3	On-the-Job Training	OJ	9	0.00	26	0.00	n/a	n/a	N	06/2009	Incumbent
47-2051.00	2.D.1	Required Level of Education	RL	1	51.70	26	15.41	23.10	79.23	N	08/2018	Incumbent
47-2051.00	2.D.1	Required Level of Education	RL	2	35.02	26	13.76	13.44	65.18	N	08/2018	Incumbent
47-2051.00	2.D.1	Required Level of Education	RL	3	12.65	26	10.44	2.03	50.32	N	08/2018	Incumbent
47-2051.00	2.D.1	Required Level of Education	RL	4	0.00	26	0.00	n/a	n/a	N	08/2018	Incumbent
47-2051.00	2.D.1	Required Level of Education	RL	5	0.62	26	0.65	0.07	5.21	N	08/2018	Incumbent
47-2051.00	2.D.1	Required Level of Education	RL	6	0.00	26	0.00	n/a	n/a	N	08/2018	Incumbent
47-2051.00	2.D.1	Required Level of Education	RL	7	0.00	26	0.00	n/a	n/a	N	08/2018	Incumbent
47-2051.00	2.D.1	Required Level of Education	RL	8	0.00	26	0.00	n/a	n/a	N	08/2018	Incumbent
47-2051.00	2.D.1	Required Level of Education	RL	9	0.00	26	0.00	n/a	n/a	N	08/2018	Incumbent
47-2051.00	2.D.1	Required Level of Education	RL	10	0.00	26	0.00	n/a	n/a	N	08/2018	Incumbent
47-2051.00	2.D.1	Required Level of Education	RL	11	0.00	26	0.00	n/a	n/a	N	08/2018	Incumbent
47-2051.00	2.D.1	Required Level of Education	RL	12	0.00	26	0.00	n/a	n/a	N	08/2018	Incumbent
47-2051.00	2.D.4.a	Job-Related Professional Certification	IM	n/a	2.30	20	0.31	1.65	2.95	N	08/2018	Incumbent
47-2051.00	3.A.1	Related Work Experience	RW	1	25.60	28	17.03	5.20	68.31	N	08/2018	Incumbent
47-2051.00	3.A.1	Related Work Experience	RW	2	11.57	28	7.66	2.74	37.80	N	08/2018	Incumbent
47-2051.00	3.A.1	Related Work Experience	RW	3	12.40	28	9.45	2.32	45.77	N	08/2018	Incumbent
47-2051.00	3.A.1	Related Work Experience	RW	4	4.54	28	3.28	0.99	18.37	N	08/2018	Incumbent
47-2051.00	3.A.1	Related Work Experience	RW	5	22.80	28	11.18	7.43	52.10	N	08/2018	Incumbent
47-2051.00	3.A.1	Related Work Experience	RW	6	19.69	28	12.92	4.39	56.73	N	08/2018	Incumbent
47-2051.00	3.A.1	Related Work Experience	RW	7	0.00	28	0.00	n/a	n/a	N	08/2018	Incumbent
47-2051.00	3.A.1	Related Work Experience	RW	8	2.80	28	2.22	0.54	13.35	N	08/2018	Incumbent
47-2051.00	3.A.1	Related Work Experience	RW	9	0.00	28	0.00	n/a	n/a	N	08/2018	Incumbent
47-2051.00	3.A.1	Related Work Experience	RW	10	0.00	28	0.00	n/a	n/a	N	08/2018	Incumbent
47-2051.00	3.A.1	Related Work Experience	RW	11	0.61	28	0.64	0.07	5.03	N	08/2018	Incumbent
47-2051.00	3.A.2	On-Site or In-Plant Training	PT	1	33.93	28	16.45	10.23	69.82	N	08/2018	Incumbent
47-2051.00	3.A.2	On-Site or In-Plant Training	PT	2	22.53	28	10.54	7.77	50.10	N	08/2018	Incumbent
47-2051.00	3.A.2	On-Site or In-Plant Training	PT	3	3.95	28	2.74	0.93	15.30	N	08/2018	Incumbent
47-2051.00	3.A.2	On-Site or In-Plant Training	PT	4	10.83	28	9.79	1.49	49.28	N	08/2018	Incumbent
47-2051.00	3.A.2	On-Site or In-Plant Training	PT	5	13.70	28	7.12	4.42	35.31	N	08/2018	Incumbent
47-2051.00	3.A.2	On-Site or In-Plant Training	PT	6	11.43	28	9.33	1.91	46.11	N	08/2018	Incumbent
47-2051.00	3.A.2	On-Site or In-Plant Training	PT	7	1.82	28	1.91	0.21	14.19	N	08/2018	Incumbent
47-2051.00	3.A.2	On-Site or In-Plant Training	PT	8	0.61	28	0.64	0.07	5.03	N	08/2018	Incumbent
47-2051.00	3.A.2	On-Site or In-Plant Training	PT	9	1.21	28	1.27	0.14	9.76	N	08/2018	Incumbent
47-2051.00	3.A.3	On-the-Job Training	OJ	1	15.23	28	10.67	3.19	49.49	N	08/2018	Incumbent
47-2051.00	3.A.3	On-the-Job Training	OJ	2	28.75	28	14.58	8.56	63.49	N	08/2018	Incumbent
47-2051.00	3.A.3	On-the-Job Training	OJ	3	2.55	28	2.53	0.32	17.45	N	08/2018	Incumbent
47-2051.00	3.A.3	On-the-Job Training	OJ	4	5.93	28	4.30	1.28	23.47	N	08/2018	Incumbent
47-2051.00	3.A.3	On-the-Job Training	OJ	5	12.79	28	10.30	2.16	49.38	N	08/2018	Incumbent
47-2051.00	3.A.3	On-the-Job Training	OJ	6	11.43	28	9.33	1.91	46.11	N	08/2018	Incumbent
47-2051.00	3.A.3	On-the-Job Training	OJ	7	22.12	28	17.00	3.61	68.27	Y	08/2018	Incumbent
47-2051.00	3.A.3	On-the-Job Training	OJ	8	0.61	28	0.64	0.07	5.03	N	08/2018	Incumbent
47-2051.00	3.A.3	On-the-Job Training	OJ	9	0.61	28	0.64	0.07	5.03	N	08/2018	Incumbent
47-2051.00	3.A.4.a	Apprenticeship	IM	n/a	2.53	20	0.35	1.80	3.27	N	08/2018	Incumbent
47-2053.00	2.D.1	Required Level of Education	RL	1	14.20	17	9.23	3.21	45.21	N	07/2015	Incumbent
47-2053.00	2.D.1	Required Level of Education	RL	2	69.89	17	15.42	32.94	91.64	N	07/2015	Incumbent
47-2053.00	2.D.1	Required Level of Education	RL	3	9.56	17	8.24	1.38	44.35	N	07/2015	Incumbent
47-2053.00	2.D.1	Required Level of Education	RL	4	6.36	17	5.56	0.93	32.93	N	07/2015	Incumbent
47-2053.00	2.D.1	Required Level of Education	RL	5	0.00	17	0.00	n/a	n/a	N	07/2015	Incumbent
47-2053.00	2.D.1	Required Level of Education	RL	6	0.00	17	0.00	n/a	n/a	N	07/2015	Incumbent
47-2053.00	2.D.1	Required Level of Education	RL	7	0.00	17	0.00	n/a	n/a	N	07/2015	Incumbent
47-2053.00	2.D.1	Required Level of Education	RL	8	0.00	17	0.00	n/a	n/a	N	07/2015	Incumbent
47-2053.00	2.D.1	Required Level of Education	RL	9	0.00	17	0.00	n/a	n/a	N	07/2015	Incumbent
47-2053.00	2.D.1	Required Level of Education	RL	10	0.00	17	0.00	n/a	n/a	N	07/2015	Incumbent
47-2053.00	2.D.1	Required Level of Education	RL	11	0.00	17	0.00	n/a	n/a	N	07/2015	Incumbent
47-2053.00	2.D.1	Required Level of Education	RL	12	0.00	17	0.00	n/a	n/a	N	07/2015	Incumbent
47-2053.00	3.A.1	Related Work Experience	RW	1	49.71	18	14.92	21.91	77.69	N	07/2015	Incumbent
47-2053.00	3.A.1	Related Work Experience	RW	2	3.01	18	3.06	0.34	22.09	N	07/2015	Incumbent
47-2053.00	3.A.1	Related Work Experience	RW	3	0.00	18	0.00	n/a	n/a	N	07/2015	Incumbent
47-2053.00	3.A.1	Related Work Experience	RW	4	0.00	18	0.00	n/a	n/a	N	07/2015	Incumbent
47-2053.00	3.A.1	Related Work Experience	RW	5	10.46	18	5.83	3.05	30.29	N	07/2015	Incumbent
47-2053.00	3.A.1	Related Work Experience	RW	6	6.49	18	4.83	1.27	27.16	N	07/2015	Incumbent
47-2053.00	3.A.1	Related Work Experience	RW	7	19.14	18	12.83	3.95	57.63	N	07/2015	Incumbent
47-2053.00	3.A.1	Related Work Experience	RW	8	3.01	18	3.06	0.34	22.09	N	07/2015	Incumbent
47-2053.00	3.A.1	Related Work Experience	RW	9	0.00	18	0.00	n/a	n/a	N	07/2015	Incumbent
47-2053.00	3.A.1	Related Work Experience	RW	10	8.18	18	7.47	1.08	42.06	N	07/2015	Incumbent
47-2053.00	3.A.1	Related Work Experience	RW	11	0.00	18	0.00	n/a	n/a	N	07/2015	Incumbent
47-2053.00	3.A.2	On-Site or In-Plant Training	PT	1	44.51	18	14.63	18.69	73.67	N	07/2015	Incumbent
47-2053.00	3.A.2	On-Site or In-Plant Training	PT	2	18.32	18	12.33	3.79	56.07	N	07/2015	Incumbent
47-2053.00	3.A.2	On-Site or In-Plant Training	PT	3	6.49	18	3.61	1.94	19.57	N	07/2015	Incumbent
47-2053.00	3.A.2	On-Site or In-Plant Training	PT	4	3.01	18	3.18	0.31	23.57	N	07/2015	Incumbent
47-2053.00	3.A.2	On-Site or In-Plant Training	PT	5	11.69	18	5.88	3.83	30.57	N	07/2015	Incumbent
47-2053.00	3.A.2	On-Site or In-Plant Training	PT	6	3.01	18	3.18	0.31	23.57	N	07/2015	Incumbent
47-2053.00	3.A.2	On-Site or In-Plant Training	PT	7	4.79	18	4.99	0.50	33.56	N	07/2015	Incumbent
47-2053.00	3.A.2	On-Site or In-Plant Training	PT	8	8.18	18	7.47	1.08	42.06	N	07/2015	Incumbent
47-2053.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	18	0.00	n/a	n/a	N	07/2015	Incumbent
47-2053.00	3.A.3	On-the-Job Training	OJ	1	19.84	18	13.43	4.00	59.53	N	07/2015	Incumbent
47-2053.00	3.A.3	On-the-Job Training	OJ	2	6.99	18	5.30	1.33	29.55	N	07/2015	Incumbent
47-2053.00	3.A.3	On-the-Job Training	OJ	3	19.78	18	11.90	4.82	54.55	N	07/2015	Incumbent
47-2053.00	3.A.3	On-the-Job Training	OJ	4	14.67	18	8.55	3.91	42.08	N	07/2015	Incumbent
47-2053.00	3.A.3	On-the-Job Training	OJ	5	14.70	18	7.06	4.99	36.11	N	07/2015	Incumbent
47-2053.00	3.A.3	On-the-Job Training	OJ	6	11.05	18	6.29	3.12	32.40	N	07/2015	Incumbent
47-2053.00	3.A.3	On-the-Job Training	OJ	7	4.79	18	4.99	0.50	33.56	N	07/2015	Incumbent
47-2053.00	3.A.3	On-the-Job Training	OJ	8	8.18	18	7.47	1.08	42.06	N	07/2015	Incumbent
47-2053.00	3.A.3	On-the-Job Training	OJ	9	0.00	18	0.00	n/a	n/a	N	07/2015	Incumbent
47-2061.00	2.D.1	Required Level of Education	RL	1	22.92	21	9.97	8.40	49.10	N	07/2012	Incumbent
47-2061.00	2.D.1	Required Level of Education	RL	2	69.75	21	10.71	44.43	86.93	N	07/2012	Incumbent
47-2061.00	2.D.1	Required Level of Education	RL	3	6.11	21	4.93	1.07	28.12	N	07/2012	Incumbent
47-2061.00	2.D.1	Required Level of Education	RL	4	0.00	21	0.00	n/a	n/a	N	07/2012	Incumbent
47-2061.00	2.D.1	Required Level of Education	RL	5	0.00	21	0.00	n/a	n/a	N	07/2012	Incumbent
47-2061.00	2.D.1	Required Level of Education	RL	6	0.00	21	0.00	n/a	n/a	N	07/2012	Incumbent
47-2061.00	2.D.1	Required Level of Education	RL	7	1.22	21	1.26	0.14	9.88	N	07/2012	Incumbent
47-2061.00	2.D.1	Required Level of Education	RL	8	0.00	21	0.00	n/a	n/a	N	07/2012	Incumbent
47-2061.00	2.D.1	Required Level of Education	RL	9	0.00	21	0.00	n/a	n/a	N	07/2012	Incumbent
47-2061.00	2.D.1	Required Level of Education	RL	10	0.00	21	0.00	n/a	n/a	N	07/2012	Incumbent
47-2061.00	2.D.1	Required Level of Education	RL	11	0.00	21	0.00	n/a	n/a	N	07/2012	Incumbent
47-2061.00	2.D.1	Required Level of Education	RL	12	0.00	21	0.00	n/a	n/a	N	07/2012	Incumbent
47-2061.00	3.A.1	Related Work Experience	RW	1	17.43	20	11.26	3.94	52.06	N	07/2012	Incumbent
47-2061.00	3.A.1	Related Work Experience	RW	2	9.20	20	7.61	1.48	40.57	N	07/2012	Incumbent
47-2061.00	3.A.1	Related Work Experience	RW	3	10.57	20	9.07	1.56	46.81	N	07/2012	Incumbent
47-2061.00	3.A.1	Related Work Experience	RW	4	20.31	20	9.74	6.74	47.33	N	07/2012	Incumbent
47-2061.00	3.A.1	Related Work Experience	RW	5	13.93	20	9.20	3.15	44.65	N	07/2012	Incumbent
47-2061.00	3.A.1	Related Work Experience	RW	6	15.34	20	11.43	2.79	53.34	N	07/2012	Incumbent
47-2061.00	3.A.1	Related Work Experience	RW	7	11.05	20	8.24	2.10	41.80	N	07/2012	Incumbent
47-2061.00	3.A.1	Related Work Experience	RW	8	2.18	20	2.25	0.24	16.87	N	07/2012	Incumbent
47-2061.00	3.A.1	Related Work Experience	RW	9	0.00	20	0.00	n/a	n/a	N	07/2012	Incumbent
47-2061.00	3.A.1	Related Work Experience	RW	10	0.00	20	0.00	n/a	n/a	N	07/2012	Incumbent
47-2061.00	3.A.1	Related Work Experience	RW	11	0.00	20	0.00	n/a	n/a	N	07/2012	Incumbent
47-2061.00	3.A.2	On-Site or In-Plant Training	PT	1	12.03	20	8.41	2.52	41.92	N	07/2012	Incumbent
47-2061.00	3.A.2	On-Site or In-Plant Training	PT	2	21.70	20	12.89	5.36	57.56	N	07/2012	Incumbent
47-2061.00	3.A.2	On-Site or In-Plant Training	PT	3	22.05	20	11.68	6.39	53.97	N	07/2012	Incumbent
47-2061.00	3.A.2	On-Site or In-Plant Training	PT	4	14.50	20	8.93	3.62	43.38	N	07/2012	Incumbent
47-2061.00	3.A.2	On-Site or In-Plant Training	PT	5	18.67	20	9.80	5.62	46.98	N	07/2012	Incumbent
47-2061.00	3.A.2	On-Site or In-Plant Training	PT	6	0.00	20	0.00	n/a	n/a	N	07/2012	Incumbent
47-2061.00	3.A.2	On-Site or In-Plant Training	PT	7	11.05	20	8.24	2.10	41.80	N	07/2012	Incumbent
47-2061.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	20	0.00	n/a	n/a	N	07/2012	Incumbent
47-2061.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	20	0.00	n/a	n/a	N	07/2012	Incumbent
47-2061.00	3.A.3	On-the-Job Training	OJ	1	10.47	20	7.85	1.98	40.32	N	07/2012	Incumbent
47-2061.00	3.A.3	On-the-Job Training	OJ	2	33.18	20	12.65	13.07	62.11	N	07/2012	Incumbent
47-2061.00	3.A.3	On-the-Job Training	OJ	3	21.14	20	11.69	5.82	53.77	N	07/2012	Incumbent
47-2061.00	3.A.3	On-the-Job Training	OJ	4	14.50	20	8.93	3.62	43.38	N	07/2012	Incumbent
47-2061.00	3.A.3	On-the-Job Training	OJ	5	16.31	20	8.99	4.68	43.60	N	07/2012	Incumbent
47-2061.00	3.A.3	On-the-Job Training	OJ	6	0.91	20	0.95	0.10	7.65	N	07/2012	Incumbent
47-2061.00	3.A.3	On-the-Job Training	OJ	7	0.00	20	0.00	n/a	n/a	N	07/2012	Incumbent
47-2061.00	3.A.3	On-the-Job Training	OJ	8	3.49	20	2.64	0.70	15.73	N	07/2012	Incumbent
47-2061.00	3.A.3	On-the-Job Training	OJ	9	0.00	20	0.00	n/a	n/a	N	07/2012	Incumbent
47-2071.00	2.D.1	Required Level of Education	RL	1	37.40	32	14.58	14.36	68.03	N	07/2011	Incumbent
47-2071.00	2.D.1	Required Level of Education	RL	2	43.11	32	19.66	12.87	79.54	Y	07/2011	Incumbent
47-2071.00	2.D.1	Required Level of Education	RL	3	18.48	32	11.16	4.76	50.68	N	07/2011	Incumbent
47-2071.00	2.D.1	Required Level of Education	RL	4	0.75	32	0.65	0.13	4.31	N	07/2011	Incumbent
47-2071.00	2.D.1	Required Level of Education	RL	5	0.26	32	0.26	0.03	2.05	N	07/2011	Incumbent
47-2071.00	2.D.1	Required Level of Education	RL	6	0.00	32	0.00	n/a	n/a	N	07/2011	Incumbent
47-2071.00	2.D.1	Required Level of Education	RL	7	0.00	32	0.00	n/a	n/a	N	07/2011	Incumbent
47-2071.00	2.D.1	Required Level of Education	RL	8	0.00	32	0.00	n/a	n/a	N	07/2011	Incumbent
47-2071.00	2.D.1	Required Level of Education	RL	9	0.00	32	0.00	n/a	n/a	N	07/2011	Incumbent
47-2071.00	2.D.1	Required Level of Education	RL	10	0.00	32	0.00	n/a	n/a	N	07/2011	Incumbent
47-2071.00	2.D.1	Required Level of Education	RL	11	0.00	32	0.00	n/a	n/a	N	07/2011	Incumbent
47-2071.00	2.D.1	Required Level of Education	RL	12	0.00	32	0.00	n/a	n/a	N	07/2011	Incumbent
47-2071.00	3.A.1	Related Work Experience	RW	1	14.79	32	7.94	4.58	38.55	N	07/2011	Incumbent
47-2071.00	3.A.1	Related Work Experience	RW	2	16.60	32	10.40	4.13	47.94	N	07/2011	Incumbent
47-2071.00	3.A.1	Related Work Experience	RW	3	0.00	32	0.00	n/a	n/a	N	07/2011	Incumbent
47-2071.00	3.A.1	Related Work Experience	RW	4	12.95	32	7.69	3.57	37.43	N	07/2011	Incumbent
47-2071.00	3.A.1	Related Work Experience	RW	5	13.29	32	9.12	2.96	43.49	N	07/2011	Incumbent
47-2071.00	3.A.1	Related Work Experience	RW	6	19.31	32	5.05	11.00	31.67	N	07/2011	Incumbent
47-2071.00	3.A.1	Related Work Experience	RW	7	1.51	32	1.31	0.25	8.42	N	07/2011	Incumbent
47-2071.00	3.A.1	Related Work Experience	RW	8	15.07	32	8.93	4.10	42.42	N	07/2011	Incumbent
47-2071.00	3.A.1	Related Work Experience	RW	9	6.47	32	6.43	0.79	37.65	N	07/2011	Incumbent
47-2071.00	3.A.1	Related Work Experience	RW	10	0.00	32	0.00	n/a	n/a	N	07/2011	Incumbent
47-2071.00	3.A.1	Related Work Experience	RW	11	0.00	32	0.00	n/a	n/a	N	07/2011	Incumbent
47-2071.00	3.A.2	On-Site or In-Plant Training	PT	1	19.67	32	7.67	8.35	39.71	N	07/2011	Incumbent
47-2071.00	3.A.2	On-Site or In-Plant Training	PT	2	16.95	32	10.87	4.05	49.64	N	07/2011	Incumbent
47-2071.00	3.A.2	On-Site or In-Plant Training	PT	3	8.72	32	5.84	2.10	29.90	N	07/2011	Incumbent
47-2071.00	3.A.2	On-Site or In-Plant Training	PT	4	23.46	32	11.10	7.99	51.95	N	07/2011	Incumbent
47-2071.00	3.A.2	On-Site or In-Plant Training	PT	5	15.95	32	8.08	5.26	39.36	N	07/2011	Incumbent
47-2071.00	3.A.2	On-Site or In-Plant Training	PT	6	6.31	32	6.82	0.64	41.45	N	07/2011	Incumbent
47-2071.00	3.A.2	On-Site or In-Plant Training	PT	7	8.93	32	7.42	1.50	38.65	N	07/2011	Incumbent
47-2071.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	32	0.00	n/a	n/a	N	07/2011	Incumbent
47-2071.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	32	0.00	n/a	n/a	N	07/2011	Incumbent
47-2071.00	3.A.3	On-the-Job Training	OJ	1	0.12	32	0.13	0.02	1.00	N	07/2011	Incumbent
47-2071.00	3.A.3	On-the-Job Training	OJ	2	26.65	32	12.60	8.89	57.51	N	07/2011	Incumbent
47-2071.00	3.A.3	On-the-Job Training	OJ	3	20.80	32	12.75	5.14	56.01	N	07/2011	Incumbent
47-2071.00	3.A.3	On-the-Job Training	OJ	4	6.66	32	6.87	0.74	40.48	N	07/2011	Incumbent
47-2071.00	3.A.3	On-the-Job Training	OJ	5	36.05	32	14.13	13.90	66.30	N	07/2011	Incumbent
47-2071.00	3.A.3	On-the-Job Training	OJ	6	0.25	32	0.15	0.07	0.87	N	07/2011	Incumbent
47-2071.00	3.A.3	On-the-Job Training	OJ	7	1.52	32	1.29	0.26	8.22	N	07/2011	Incumbent
47-2071.00	3.A.3	On-the-Job Training	OJ	8	7.96	32	6.67	1.33	35.63	N	07/2011	Incumbent
47-2071.00	3.A.3	On-the-Job Training	OJ	9	0.00	32	0.00	n/a	n/a	N	07/2011	Incumbent
47-2072.00	2.D.1	Required Level of Education	RL	1	18.59	24	10.47	5.17	48.86	N	08/2018	Incumbent
47-2072.00	2.D.1	Required Level of Education	RL	2	52.59	24	14.37	25.20	78.51	N	08/2018	Incumbent
